STATION,DATE,PRCP,TMAX,TMIN,WL
WATERTOWN REGIONAL AIRPORT SD US,6/29/1980,0,239,100,75.128
WATERTOWN REGIONAL AIRPORT SD US,6/30/1980,0,294,133,75.142
WATERTOWN REGIONAL AIRPORT SD US,7/1/1980,0,244,156,75.133
WATERTOWN REGIONAL AIRPORT SD US,7/2/1980,0,250,122,75.141
WATERTOWN REGIONAL AIRPORT SD US,7/3/1980,8,278,128,75.135
WATERTOWN REGIONAL AIRPORT SD US,7/4/1980,94,300,178,75.129
WATERTOWN REGIONAL AIRPORT SD US,7/5/1980,0,272,156,75.135
WATERTOWN REGIONAL AIRPORT SD US,7/6/1980,51,333,183,75.151
WATERTOWN REGIONAL AIRPORT SD US,7/7/1980,0,306,161,75.127
WATERTOWN REGIONAL AIRPORT SD US,7/8/1980,0,228,128,75.124
WATERTOWN REGIONAL AIRPORT SD US,7/9/1980,0,300,144,75.124
WATERTOWN REGIONAL AIRPORT SD US,7/10/1980,5,344,194,75.114
WATERTOWN REGIONAL AIRPORT SD US,7/11/1980,142,333,178,75.123
WATERTOWN REGIONAL AIRPORT SD US,7/12/1980,0,294,133,75.12
WATERTOWN REGIONAL AIRPORT SD US,7/13/1980,41,328,189,75.115
WATERTOWN REGIONAL AIRPORT SD US,7/14/1980,0,333,211,75.098
WATERTOWN REGIONAL AIRPORT SD US,7/15/1980,3,317,161,75.086
WATERTOWN REGIONAL AIRPORT SD US,7/16/1980,0,317,161,75.101
WATERTOWN REGIONAL AIRPORT SD US,7/17/1980,8,272,144,75.11
WATERTOWN REGIONAL AIRPORT SD US,7/18/1980,3,300,167,75.103
WATERTOWN REGIONAL AIRPORT SD US,7/19/1980,15,233,150,75.09
WATERTOWN REGIONAL AIRPORT SD US,7/20/1980,0,217,133,75.078
WATERTOWN REGIONAL AIRPORT SD US,7/21/1980,0,222,117,75.117
WATERTOWN REGIONAL AIRPORT SD US,7/22/1980,0,267,78,75.122
WATERTOWN REGIONAL AIRPORT SD US,7/23/1980,0,300,128,75.142
WATERTOWN REGIONAL AIRPORT SD US,7/24/1980,25,350,167,75.137
WATERTOWN REGIONAL AIRPORT SD US,7/25/1980,0,233,89,75.13
WATERTOWN REGIONAL AIRPORT SD US,7/26/1980,0,267,78,75.123
WATERTOWN REGIONAL AIRPORT SD US,7/27/1980,15,306,139,75.112
WATERTOWN REGIONAL AIRPORT SD US,7/28/1980,0,294,167,75.09
WATERTOWN REGIONAL AIRPORT SD US,7/29/1980,0,333,139,75.12
WATERTOWN REGIONAL AIRPORT SD US,7/30/1980,0,278,128,75.129
WATERTOWN REGIONAL AIRPORT SD US,7/31/1980,0,294,83,75.116
WATERTOWN REGIONAL AIRPORT SD US,8/1/1980,127,317,94,75.115
WATERTOWN REGIONAL AIRPORT SD US,8/2/1980,145,272,144,75.115
WATERTOWN REGIONAL AIRPORT SD US,8/3/1980,0,300,167,75.126
WATERTOWN REGIONAL AIRPORT SD US,8/4/1980,0,267,156,75.115
WATERTOWN REGIONAL AIRPORT SD US,8/5/1980,0,278,128,75.107
WATERTOWN REGIONAL AIRPORT SD US,8/6/1980,8,350,156,75.122
WATERTOWN REGIONAL AIRPORT SD US,8/7/1980,0,322,200,75.108
WATERTOWN REGIONAL AIRPORT SD US,8/8/1980,0,250,144,75.11
WATERTOWN REGIONAL AIRPORT SD US,8/9/1980,38,250,133,75.14
WATERTOWN REGIONAL AIRPORT SD US,8/10/1980,119,239,150,75.11
WATERTOWN REGIONAL AIRPORT SD US,8/11/1980,0,250,122,75.086
WATERTOWN REGIONAL AIRPORT SD US,8/12/1980,0,267,122,75.119
WATERTOWN REGIONAL AIRPORT SD US,8/13/1980,0,250,122,75.105
WATERTOWN REGIONAL AIRPORT SD US,8/14/1980,0,250,94,75.085
WATERTOWN REGIONAL AIRPORT SD US,8/15/1980,0,244,106,75.11
WATERTOWN REGIONAL AIRPORT SD US,8/16/1980,254,161,100,75.111
WATERTOWN REGIONAL AIRPORT SD US,8/17/1980,0,211,128,75.073
WATERTOWN REGIONAL AIRPORT SD US,8/18/1980,147,317,133,75.033
WATERTOWN REGIONAL AIRPORT SD US,8/19/1980,0,306,167,75.041
WATERTOWN REGIONAL AIRPORT SD US,8/20/1980,43,261,144,75.024
WATERTOWN REGIONAL AIRPORT SD US,8/21/1980,0,250,128,74.982
WATERTOWN REGIONAL AIRPORT SD US,8/22/1980,0,289,117,74.977
WATERTOWN REGIONAL AIRPORT SD US,8/23/1980,0,317,194,74.988
WATERTOWN REGIONAL AIRPORT SD US,8/24/1980,0,328,200,74.98
WATERTOWN REGIONAL AIRPORT SD US,8/25/1980,0,256,122,74.966
WATERTOWN REGIONAL AIRPORT SD US,8/26/1980,0,161,111,74.966
WATERTOWN REGIONAL AIRPORT SD US,8/27/1980,0,222,111,74.973
WATERTOWN REGIONAL AIRPORT SD US,8/28/1980,0,278,117,74.971
WATERTOWN REGIONAL AIRPORT SD US,8/29/1980,0,294,156,74.961
WATERTOWN REGIONAL AIRPORT SD US,8/30/1980,0,206,106,74.951
WATERTOWN REGIONAL AIRPORT SD US,8/31/1980,0,183,78,74.94
WATERTOWN REGIONAL AIRPORT SD US,9/1/1980,5,194,83,74.943
WATERTOWN REGIONAL AIRPORT SD US,9/2/1980,0,250,67,74.989
WATERTOWN REGIONAL AIRPORT SD US,9/3/1980,0,300,128,75.007
WATERTOWN REGIONAL AIRPORT SD US,9/4/1980,0,250,89,74.979
WATERTOWN REGIONAL AIRPORT SD US,9/5/1980,0,300,111,74.979
WATERTOWN REGIONAL AIRPORT SD US,9/6/1980,0,333,144,74.985
WATERTOWN REGIONAL AIRPORT SD US,9/7/1980,0,339,128,74.973
WATERTOWN REGIONAL AIRPORT SD US,9/8/1980,0,344,122,74.95
WATERTOWN REGIONAL AIRPORT SD US,9/9/1980,0,222,72,74.942
WATERTOWN REGIONAL AIRPORT SD US,9/10/1980,0,250,44,74.957
WATERTOWN REGIONAL AIRPORT SD US,9/11/1980,51,239,139,74.957
WATERTOWN REGIONAL AIRPORT SD US,9/12/1980,0,222,139,74.917
WATERTOWN REGIONAL AIRPORT SD US,9/13/1980,0,156,111,74.893
WATERTOWN REGIONAL AIRPORT SD US,9/14/1980,0,144,111,74.902
WATERTOWN REGIONAL AIRPORT SD US,9/15/1980,0,283,111,74.875
WATERTOWN REGIONAL AIRPORT SD US,9/16/1980,0,161,44,74.834
WATERTOWN REGIONAL AIRPORT SD US,9/17/1980,0,239,33,74.853
WATERTOWN REGIONAL AIRPORT SD US,9/18/1980,0,144,67,74.84
WATERTOWN REGIONAL AIRPORT SD US,9/19/1980,0,206,94,74.827
WATERTOWN REGIONAL AIRPORT SD US,9/20/1980,0,144,56,74.81
WATERTOWN REGIONAL AIRPORT SD US,9/21/1980,38,200,44,74.816
WATERTOWN REGIONAL AIRPORT SD US,9/22/1980,0,172,28,74.824
WATERTOWN REGIONAL AIRPORT SD US,9/23/1980,0,178,17,74.855
WATERTOWN REGIONAL AIRPORT SD US,9/24/1980,5,211,28,74.81
WATERTOWN REGIONAL AIRPORT SD US,9/25/1980,28,111,17,74.783
WATERTOWN REGIONAL AIRPORT SD US,9/26/1980,0,222,-11,74.872
WATERTOWN REGIONAL AIRPORT SD US,9/27/1980,0,183,33,74.81
WATERTOWN REGIONAL AIRPORT SD US,9/28/1980,0,228,100,74.791
WATERTOWN REGIONAL AIRPORT SD US,9/29/1980,0,267,128,74.756
WATERTOWN REGIONAL AIRPORT SD US,9/30/1980,0,294,72,74.752
WATERTOWN REGIONAL AIRPORT SD US,10/1/1980,0,189,106,74.736
WATERTOWN REGIONAL AIRPORT SD US,10/2/1980,0,122,-17,74.742
WATERTOWN REGIONAL AIRPORT SD US,10/3/1980,0,178,-17,74.731
WATERTOWN REGIONAL AIRPORT SD US,10/4/1980,0,144,-6,74.742
WATERTOWN REGIONAL AIRPORT SD US,10/5/1980,0,211,33,74.732
WATERTOWN REGIONAL AIRPORT SD US,10/6/1980,0,256,50,74.719
WATERTOWN REGIONAL AIRPORT SD US,10/7/1980,0,289,78,74.714
WATERTOWN REGIONAL AIRPORT SD US,10/8/1980,0,261,50,74.71
WATERTOWN REGIONAL AIRPORT SD US,10/9/1980,0,300,106,74.705
WATERTOWN REGIONAL AIRPORT SD US,10/10/1980,0,150,72,74.671
WATERTOWN REGIONAL AIRPORT SD US,10/11/1980,0,111,-22,74.691
WATERTOWN REGIONAL AIRPORT SD US,10/12/1980,0,133,-56,74.719
WATERTOWN REGIONAL AIRPORT SD US,10/13/1980,0,111,28,74.713
WATERTOWN REGIONAL AIRPORT SD US,10/14/1980,0,67,11,74.676
WATERTOWN REGIONAL AIRPORT SD US,10/15/1980,0,78,33,74.644
WATERTOWN REGIONAL AIRPORT SD US,10/16/1980,193,150,33,74.639
WATERTOWN REGIONAL AIRPORT SD US,10/17/1980,3,39,22,74.615
WATERTOWN REGIONAL AIRPORT SD US,10/18/1980,13,67,-6,74.635
WATERTOWN REGIONAL AIRPORT SD US,10/19/1980,0,139,-6,74.642
WATERTOWN REGIONAL AIRPORT SD US,10/20/1980,0,167,33,74.64
WATERTOWN REGIONAL AIRPORT SD US,10/21/1980,0,78,-11,74.642
WATERTOWN REGIONAL AIRPORT SD US,10/22/1980,10,100,17,74.624
WATERTOWN REGIONAL AIRPORT SD US,10/23/1980,0,56,-6,74.595
WATERTOWN REGIONAL AIRPORT SD US,10/24/1980,0,33,-17,74.546
WATERTOWN REGIONAL AIRPORT SD US,10/25/1980,0,17,-33,74.604
WATERTOWN REGIONAL AIRPORT SD US,10/26/1980,0,33,-67,74.768
WATERTOWN REGIONAL AIRPORT SD US,10/27/1980,0,33,-28,74.656
WATERTOWN REGIONAL AIRPORT SD US,10/28/1980,0,56,-72,74.638
WATERTOWN REGIONAL AIRPORT SD US,10/29/1980,0,78,-6,74.642
WATERTOWN REGIONAL AIRPORT SD US,10/30/1980,0,133,0,74.61
WATERTOWN REGIONAL AIRPORT SD US,10/31/1980,0,128,-39,74.631
WATERTOWN REGIONAL AIRPORT SD US,11/1/1980,0,117,-33,74.647
WATERTOWN REGIONAL AIRPORT SD US,11/2/1980,0,128,17,74.611
WATERTOWN REGIONAL AIRPORT SD US,11/3/1980,0,139,28,74.559
WATERTOWN REGIONAL AIRPORT SD US,11/4/1980,0,106,-11,74.571
WATERTOWN REGIONAL AIRPORT SD US,11/5/1980,0,144,-44,74.624
WATERTOWN REGIONAL AIRPORT SD US,11/6/1980,0,189,33,74.58
WATERTOWN REGIONAL AIRPORT SD US,11/7/1980,0,156,28,74.576
WATERTOWN REGIONAL AIRPORT SD US,11/8/1980,0,156,50,74.593
WATERTOWN REGIONAL AIRPORT SD US,11/9/1980,0,56,-33,74.562
WATERTOWN REGIONAL AIRPORT SD US,11/10/1980,0,33,-44,74.664
WATERTOWN REGIONAL AIRPORT SD US,11/11/1980,0,67,11,74.65
WATERTOWN REGIONAL AIRPORT SD US,11/12/1980,0,50,0,74.596
WATERTOWN REGIONAL AIRPORT SD US,11/13/1980,36,0,-33,74.554
WATERTOWN REGIONAL AIRPORT SD US,11/14/1980,0,0,-89,74.573
WATERTOWN REGIONAL AIRPORT SD US,11/15/1980,0,67,-117,74.565
WATERTOWN REGIONAL AIRPORT SD US,11/16/1980,0,33,-72,74.556
WATERTOWN REGIONAL AIRPORT SD US,11/17/1980,0,17,-67,74.523
WATERTOWN REGIONAL AIRPORT SD US,11/18/1980,0,72,-72,74.561
WATERTOWN REGIONAL AIRPORT SD US,11/19/1980,0,89,-72,74.542
WATERTOWN REGIONAL AIRPORT SD US,11/20/1980,0,67,-44,74.522
WATERTOWN REGIONAL AIRPORT SD US,11/21/1980,0,89,-50,74.527
WATERTOWN REGIONAL AIRPORT SD US,11/22/1980,0,111,6,74.527
WATERTOWN REGIONAL AIRPORT SD US,11/23/1980,0,33,-44,74.494
WATERTOWN REGIONAL AIRPORT SD US,11/24/1980,0,17,-117,74.504
WATERTOWN REGIONAL AIRPORT SD US,11/25/1980,0,33,-72,74.546
WATERTOWN REGIONAL AIRPORT SD US,11/26/1980,0,39,-56,74.53
WATERTOWN REGIONAL AIRPORT SD US,11/27/1980,0,33,-106,74.489
WATERTOWN REGIONAL AIRPORT SD US,11/28/1980,0,83,-100,74.499
WATERTOWN REGIONAL AIRPORT SD US,11/29/1980,0,44,-28,74.539
WATERTOWN REGIONAL AIRPORT SD US,11/30/1980,0,78,-56,74.537
WATERTOWN REGIONAL AIRPORT SD US,12/1/1980,5,-56,-167,74.516
WATERTOWN REGIONAL AIRPORT SD US,12/2/1980,0,-117,-217,74.517
WATERTOWN REGIONAL AIRPORT SD US,12/3/1980,0,-39,-144,74.631
WATERTOWN REGIONAL AIRPORT SD US,12/4/1980,0,44,-61,74.556
WATERTOWN REGIONAL AIRPORT SD US,12/5/1980,0,28,-44,74.531
WATERTOWN REGIONAL AIRPORT SD US,12/6/1980,5,-44,-100,74.519
WATERTOWN REGIONAL AIRPORT SD US,12/7/1980,8,-89,-139,74.515
WATERTOWN REGIONAL AIRPORT SD US,12/8/1980,0,-44,-189,74.536
WATERTOWN REGIONAL AIRPORT SD US,12/9/1980,0,-44,-178,74.541
WATERTOWN REGIONAL AIRPORT SD US,12/10/1980,8,-133,-167,74.578
WATERTOWN REGIONAL AIRPORT SD US,12/11/1980,0,-61,-161,74.557
WATERTOWN REGIONAL AIRPORT SD US,12/12/1980,0,72,-139,74.537
WATERTOWN REGIONAL AIRPORT SD US,12/13/1980,0,17,-161,74.585
WATERTOWN REGIONAL AIRPORT SD US,12/14/1980,0,-6,-89,74.616
WATERTOWN REGIONAL AIRPORT SD US,12/15/1980,0,56,-67,74.523
WATERTOWN REGIONAL AIRPORT SD US,12/16/1980,0,-6,-56,74.544
WATERTOWN REGIONAL AIRPORT SD US,12/17/1980,0,72,-39,74.529
WATERTOWN REGIONAL AIRPORT SD US,12/18/1980,0,-28,-183,74.561
WATERTOWN REGIONAL AIRPORT SD US,12/19/1980,0,-150,-222,74.592
WATERTOWN REGIONAL AIRPORT SD US,12/20/1980,0,-133,-233,74.561
WATERTOWN REGIONAL AIRPORT SD US,12/21/1980,0,-61,-139,74.572
WATERTOWN REGIONAL AIRPORT SD US,12/22/1980,0,-11,-83,74.532
WATERTOWN REGIONAL AIRPORT SD US,12/23/1980,8,-56,-178,74.525
WATERTOWN REGIONAL AIRPORT SD US,12/24/1980,0,-178,-267,74.574
WATERTOWN REGIONAL AIRPORT SD US,12/25/1980,0,-50,-211,74.551
WATERTOWN REGIONAL AIRPORT SD US,12/26/1980,0,-67,-144,74.531
WATERTOWN REGIONAL AIRPORT SD US,12/27/1980,0,33,-78,74.525
WATERTOWN REGIONAL AIRPORT SD US,12/28/1980,0,61,-50,74.525
WATERTOWN REGIONAL AIRPORT SD US,12/29/1980,0,17,-56,74.544
WATERTOWN REGIONAL AIRPORT SD US,12/30/1980,0,89,-17,74.554
WATERTOWN REGIONAL AIRPORT SD US,12/31/1980,0,22,-22,74.529
WATERTOWN REGIONAL AIRPORT SD US,1/1/1981,0,6,-94,74.527
WATERTOWN REGIONAL AIRPORT SD US,1/2/1981,3,0,-156,74.618
WATERTOWN REGIONAL AIRPORT SD US,1/3/1981,0,-122,-244,74.551
WATERTOWN REGIONAL AIRPORT SD US,1/4/1981,0,-83,-167,74.58
WATERTOWN REGIONAL AIRPORT SD US,1/5/1981,0,28,-100,74.566
WATERTOWN REGIONAL AIRPORT SD US,1/6/1981,5,-6,-206,74.525
WATERTOWN REGIONAL AIRPORT SD US,1/7/1981,8,-133,-200,74.606
WATERTOWN REGIONAL AIRPORT SD US,1/8/1981,0,-83,-222,74.577
WATERTOWN REGIONAL AIRPORT SD US,1/9/1981,0,-89,-256,74.537
WATERTOWN REGIONAL AIRPORT SD US,1/10/1981,13,-133,-256,74.581
WATERTOWN REGIONAL AIRPORT SD US,1/11/1981,0,-72,-261,74.556
WATERTOWN REGIONAL AIRPORT SD US,1/12/1981,0,28,-122,74.522
WATERTOWN REGIONAL AIRPORT SD US,1/13/1981,0,39,-83,74.514
WATERTOWN REGIONAL AIRPORT SD US,1/14/1981,0,-28,-67,74.511
WATERTOWN REGIONAL AIRPORT SD US,1/15/1981,0,-67,-183,74.506
WATERTOWN REGIONAL AIRPORT SD US,1/16/1981,0,-89,-206,74.511
WATERTOWN REGIONAL AIRPORT SD US,1/17/1981,0,39,-122,74.52
WATERTOWN REGIONAL AIRPORT SD US,1/18/1981,0,67,-122,74.54
WATERTOWN REGIONAL AIRPORT SD US,1/19/1981,0,56,-89,74.534
WATERTOWN REGIONAL AIRPORT SD US,1/20/1981,0,6,-122,74.496
WATERTOWN REGIONAL AIRPORT SD US,1/21/1981,0,83,-133,74.489
WATERTOWN REGIONAL AIRPORT SD US,1/22/1981,0,122,-94,74.514
WATERTOWN REGIONAL AIRPORT SD US,1/23/1981,0,139,-56,74.504
WATERTOWN REGIONAL AIRPORT SD US,1/24/1981,0,183,-39,74.485
WATERTOWN REGIONAL AIRPORT SD US,1/25/1981,0,67,-11,74.468
WATERTOWN REGIONAL AIRPORT SD US,1/26/1981,13,6,-50,74.467
WATERTOWN REGIONAL AIRPORT SD US,1/27/1981,0,-50,-161,74.48
WATERTOWN REGIONAL AIRPORT SD US,1/28/1981,0,-78,-161,74.474
WATERTOWN REGIONAL AIRPORT SD US,1/29/1981,0,-94,-222,74.472
WATERTOWN REGIONAL AIRPORT SD US,1/30/1981,0,-39,-172,74.481
WATERTOWN REGIONAL AIRPORT SD US,1/31/1981,71,-50,-100,74.46
WATERTOWN REGIONAL AIRPORT SD US,2/1/1981,5,-100,-200,74.41
WATERTOWN REGIONAL AIRPORT SD US,2/2/1981,0,-128,-222,74.498
WATERTOWN REGIONAL AIRPORT SD US,2/3/1981,0,-89,-194,74.499
WATERTOWN REGIONAL AIRPORT SD US,2/4/1981,0,-78,-222,74.48
WATERTOWN REGIONAL AIRPORT SD US,2/5/1981,10,-33,-122,74.461
WATERTOWN REGIONAL AIRPORT SD US,2/6/1981,15,-28,-100,74.448
WATERTOWN REGIONAL AIRPORT SD US,2/7/1981,5,-56,-200,74.426
WATERTOWN REGIONAL AIRPORT SD US,2/8/1981,18,-128,-239,74.453
WATERTOWN REGIONAL AIRPORT SD US,2/9/1981,5,-167,-239,74.465
WATERTOWN REGIONAL AIRPORT SD US,2/10/1981,20,-189,-283,74.383
WATERTOWN REGIONAL AIRPORT SD US,2/11/1981,0,-144,-322,74.458
WATERTOWN REGIONAL AIRPORT SD US,2/12/1981,0,-83,-211,74.504
WATERTOWN REGIONAL AIRPORT SD US,2/13/1981,0,67,-100,74.446
WATERTOWN REGIONAL AIRPORT SD US,2/14/1981,0,67,-50,74.453
WATERTOWN REGIONAL AIRPORT SD US,2/15/1981,0,67,-22,74.441
WATERTOWN REGIONAL AIRPORT SD US,2/16/1981,0,122,-39,74.442
WATERTOWN REGIONAL AIRPORT SD US,2/17/1981,0,128,6,74.451
WATERTOWN REGIONAL AIRPORT SD US,2/18/1981,0,133,0,74.459
WATERTOWN REGIONAL AIRPORT SD US,2/19/1981,13,133,-22,74.481
WATERTOWN REGIONAL AIRPORT SD US,2/20/1981,0,139,-28,74.53
WATERTOWN REGIONAL AIRPORT SD US,2/21/1981,0,72,-22,74.568
WATERTOWN REGIONAL AIRPORT SD US,2/22/1981,0,72,-28,74.568
WATERTOWN REGIONAL AIRPORT SD US,2/23/1981,0,106,-50,74.579
WATERTOWN REGIONAL AIRPORT SD US,2/24/1981,0,83,-61,74.626
WATERTOWN REGIONAL AIRPORT SD US,2/25/1981,0,61,-56,74.68
WATERTOWN REGIONAL AIRPORT SD US,2/26/1981,38,67,-67,74.698
WATERTOWN REGIONAL AIRPORT SD US,2/27/1981,97,11,-6,74.693
WATERTOWN REGIONAL AIRPORT SD US,2/28/1981,0,0,-33,74.708
WATERTOWN REGIONAL AIRPORT SD US,3/1/1981,0,56,-89,74.745
WATERTOWN REGIONAL AIRPORT SD US,3/2/1981,0,0,-117,74.768
WATERTOWN REGIONAL AIRPORT SD US,3/3/1981,0,111,-39,74.773
WATERTOWN REGIONAL AIRPORT SD US,3/4/1981,0,28,-72,74.743
WATERTOWN REGIONAL AIRPORT SD US,3/5/1981,0,44,-83,74.756
WATERTOWN REGIONAL AIRPORT SD US,3/6/1981,0,-6,-94,74.777
WATERTOWN REGIONAL AIRPORT SD US,3/7/1981,0,44,-117,74.784
WATERTOWN REGIONAL AIRPORT SD US,3/8/1981,0,61,-78,74.771
WATERTOWN REGIONAL AIRPORT SD US,3/9/1981,0,67,-39,74.774
WATERTOWN REGIONAL AIRPORT SD US,3/10/1981,0,67,-72,74.769
WATERTOWN REGIONAL AIRPORT SD US,3/11/1981,0,139,-67,74.779
WATERTOWN REGIONAL AIRPORT SD US,3/12/1981,0,128,-39,74.766
WATERTOWN REGIONAL AIRPORT SD US,3/13/1981,0,61,-78,74.789
WATERTOWN REGIONAL AIRPORT SD US,3/14/1981,0,194,-78,74.801
WATERTOWN REGIONAL AIRPORT SD US,3/15/1981,0,117,-56,74.768
WATERTOWN REGIONAL AIRPORT SD US,3/16/1981,0,156,-78,74.787
WATERTOWN REGIONAL AIRPORT SD US,3/17/1981,0,39,-56,74.8
WATERTOWN REGIONAL AIRPORT SD US,3/18/1981,0,50,-94,74.772
WATERTOWN REGIONAL AIRPORT SD US,3/19/1981,0,39,-72,74.752
WATERTOWN REGIONAL AIRPORT SD US,3/20/1981,0,61,-111,74.747
WATERTOWN REGIONAL AIRPORT SD US,3/21/1981,0,89,-39,74.757
WATERTOWN REGIONAL AIRPORT SD US,3/22/1981,0,139,-56,74.74
WATERTOWN REGIONAL AIRPORT SD US,3/23/1981,0,156,-17,74.737
WATERTOWN REGIONAL AIRPORT SD US,3/24/1981,18,156,-6,74.739
WATERTOWN REGIONAL AIRPORT SD US,3/25/1981,0,156,-11,74.734
WATERTOWN REGIONAL AIRPORT SD US,3/26/1981,0,89,-33,74.723
WATERTOWN REGIONAL AIRPORT SD US,3/27/1981,0,178,0,74.736
WATERTOWN REGIONAL AIRPORT SD US,3/28/1981,36,144,72,74.72
WATERTOWN REGIONAL AIRPORT SD US,3/29/1981,135,139,44,74.709
WATERTOWN REGIONAL AIRPORT SD US,3/30/1981,10,139,33,74.719
WATERTOWN REGIONAL AIRPORT SD US,3/31/1981,135,67,6,74.731
WATERTOWN REGIONAL AIRPORT SD US,4/1/1981,0,144,22,74.706
WATERTOWN REGIONAL AIRPORT SD US,4/2/1981,0,206,22,74.744
WATERTOWN REGIONAL AIRPORT SD US,4/3/1981,66,89,6,74.717
WATERTOWN REGIONAL AIRPORT SD US,4/4/1981,0,78,-33,74.712
WATERTOWN REGIONAL AIRPORT SD US,4/5/1981,0,106,-50,74.74
WATERTOWN REGIONAL AIRPORT SD US,4/6/1981,0,194,0,74.768
WATERTOWN REGIONAL AIRPORT SD US,4/7/1981,0,167,39,74.725
WATERTOWN REGIONAL AIRPORT SD US,4/8/1981,0,144,17,74.715
WATERTOWN REGIONAL AIRPORT SD US,4/9/1981,13,194,11,74.737
WATERTOWN REGIONAL AIRPORT SD US,4/10/1981,0,183,33,74.725
WATERTOWN REGIONAL AIRPORT SD US,4/11/1981,13,78,11,74.728
WATERTOWN REGIONAL AIRPORT SD US,4/12/1981,0,217,17,74.723
WATERTOWN REGIONAL AIRPORT SD US,4/13/1981,0,83,-28,74.692
WATERTOWN REGIONAL AIRPORT SD US,4/14/1981,0,117,-67,74.737
WATERTOWN REGIONAL AIRPORT SD US,4/15/1981,0,183,6,74.753
WATERTOWN REGIONAL AIRPORT SD US,4/16/1981,0,244,94,74.721
WATERTOWN REGIONAL AIRPORT SD US,4/17/1981,0,200,39,74.718
WATERTOWN REGIONAL AIRPORT SD US,4/18/1981,89,128,-11,74.771
WATERTOWN REGIONAL AIRPORT SD US,4/19/1981,0,139,11,74.742
WATERTOWN REGIONAL AIRPORT SD US,4/20/1981,0,128,-28,74.764
WATERTOWN REGIONAL AIRPORT SD US,4/21/1981,15,222,56,74.75
WATERTOWN REGIONAL AIRPORT SD US,4/22/1981,51,144,39,74.734
WATERTOWN REGIONAL AIRPORT SD US,4/23/1981,0,156,-6,74.723
WATERTOWN REGIONAL AIRPORT SD US,4/24/1981,0,217,-17,74.776
WATERTOWN REGIONAL AIRPORT SD US,4/25/1981,0,239,83,74.79
WATERTOWN REGIONAL AIRPORT SD US,4/26/1981,0,239,89,74.774
WATERTOWN REGIONAL AIRPORT SD US,4/27/1981,0,272,89,74.772
WATERTOWN REGIONAL AIRPORT SD US,4/28/1981,0,167,78,74.769
WATERTOWN REGIONAL AIRPORT SD US,4/29/1981,13,178,83,74.792
WATERTOWN REGIONAL AIRPORT SD US,4/30/1981,0,183,50,74.786
WATERTOWN REGIONAL AIRPORT SD US,5/1/1981,0,167,0,74.796
WATERTOWN REGIONAL AIRPORT SD US,5/2/1981,0,300,89,74.795
WATERTOWN REGIONAL AIRPORT SD US,5/3/1981,0,200,122,74.79
WATERTOWN REGIONAL AIRPORT SD US,5/4/1981,0,139,50,74.787
WATERTOWN REGIONAL AIRPORT SD US,5/5/1981,0,178,-6,74.786
WATERTOWN REGIONAL AIRPORT SD US,5/6/1981,0,167,22,74.811
WATERTOWN REGIONAL AIRPORT SD US,5/7/1981,0,178,61,74.802
WATERTOWN REGIONAL AIRPORT SD US,5/8/1981,0,194,72,74.791
WATERTOWN REGIONAL AIRPORT SD US,5/9/1981,0,94,-33,74.781
WATERTOWN REGIONAL AIRPORT SD US,5/10/1981,0,133,-61,74.791
WATERTOWN REGIONAL AIRPORT SD US,5/11/1981,0,178,33,74.806
WATERTOWN REGIONAL AIRPORT SD US,5/12/1981,0,139,61,74.835
WATERTOWN REGIONAL AIRPORT SD US,5/13/1981,0,200,0,74.836
WATERTOWN REGIONAL AIRPORT SD US,5/14/1981,0,222,17,74.829
WATERTOWN REGIONAL AIRPORT SD US,5/15/1981,0,239,44,74.846
WATERTOWN REGIONAL AIRPORT SD US,5/16/1981,0,189,150,74.862
WATERTOWN REGIONAL AIRPORT SD US,5/17/1981,0,178,72,74.863
WATERTOWN REGIONAL AIRPORT SD US,5/18/1981,0,194,39,74.867
WATERTOWN REGIONAL AIRPORT SD US,5/19/1981,0,228,-11,74.865
WATERTOWN REGIONAL AIRPORT SD US,5/20/1981,0,244,44,74.865
WATERTOWN REGIONAL AIRPORT SD US,5/21/1981,0,261,100,74.871
WATERTOWN REGIONAL AIRPORT SD US,5/22/1981,114,272,144,74.876
WATERTOWN REGIONAL AIRPORT SD US,5/23/1981,0,211,67,74.874
WATERTOWN REGIONAL AIRPORT SD US,5/24/1981,41,89,56,74.872
WATERTOWN REGIONAL AIRPORT SD US,5/25/1981,0,128,78,74.873
WATERTOWN REGIONAL AIRPORT SD US,5/26/1981,0,167,111,74.873
WATERTOWN REGIONAL AIRPORT SD US,5/27/1981,56,217,106,74.878
WATERTOWN REGIONAL AIRPORT SD US,5/28/1981,10,194,117,74.896
WATERTOWN REGIONAL AIRPORT SD US,5/29/1981,0,217,111,74.896
WATERTOWN REGIONAL AIRPORT SD US,5/30/1981,0,217,78,74.907
WATERTOWN REGIONAL AIRPORT SD US,5/31/1981,0,289,117,74.92
WATERTOWN REGIONAL AIRPORT SD US,6/1/1981,8,272,156,74.91
WATERTOWN REGIONAL AIRPORT SD US,6/2/1981,74,200,139,74.895
WATERTOWN REGIONAL AIRPORT SD US,6/3/1981,0,244,122,74.904
WATERTOWN REGIONAL AIRPORT SD US,6/4/1981,0,261,117,74.912
WATERTOWN REGIONAL AIRPORT SD US,6/5/1981,0,267,122,74.907
WATERTOWN REGIONAL AIRPORT SD US,6/6/1981,25,294,78,74.93
WATERTOWN REGIONAL AIRPORT SD US,6/7/1981,0,283,150,74.923
