STATION,DATE,PRCP,TMAX,TMIN,WL
GOUVERNUERS & WATERTOWN,8/3/12,0,291.5,172,74.719
GOUVERNUERS & WATERTOWN,8/4/12,0,322,167,74.701
GOUVERNUERS & WATERTOWN,8/5/12,279.5,327.5,194.5,74.72
GOUVERNUERS & WATERTOWN,8/6/12,115.5,275,147.5,74.729
GOUVERNUERS & WATERTOWN,8/7/12,0,255.5,139,74.713
GOUVERNUERS & WATERTOWN,8/8/12,0,275,133,74.703
GOUVERNUERS & WATERTOWN,8/9/12,0,266.5,147,74.697
GOUVERNUERS & WATERTOWN,8/10/12,49.5,241.5,161,74.684
GOUVERNUERS & WATERTOWN,8/11/12,2.5,255.5,169.5,74.69
GOUVERNUERS & WATERTOWN,8/12/12,5,264,166.5,74.688
GOUVERNUERS & WATERTOWN,8/13/12,12.5,250,172,74.686
GOUVERNUERS & WATERTOWN,8/14/12,23,264,164,74.685
GOUVERNUERS & WATERTOWN,8/15/12,32,256,169.5,74.693
GOUVERNUERS & WATERTOWN,8/16/12,0,258.5,153,74.679
GOUVERNUERS & WATERTOWN,8/17/12,1.5,258,150,74.687
GOUVERNUERS & WATERTOWN,8/18/12,2.5,230.5,88.5,74.676
GOUVERNUERS & WATERTOWN,8/19/12,0,233,86,74.659
GOUVERNUERS & WATERTOWN,8/20/12,0,244,80.5,74.649
GOUVERNUERS & WATERTOWN,8/21/12,0,247.5,75,74.63
GOUVERNUERS & WATERTOWN,8/22/12,0,250,83,74.614
GOUVERNUERS & WATERTOWN,8/23/12,0,269.5,122,74.606
GOUVERNUERS & WATERTOWN,8/24/12,0,286,122,74.595
GOUVERNUERS & WATERTOWN,8/25/12,0,305.5,133.5,74.577
GOUVERNUERS & WATERTOWN,8/26/12,0,317,166.5,74.569
GOUVERNUERS & WATERTOWN,8/27/12,12.5,289,189,74.568
GOUVERNUERS & WATERTOWN,8/28/12,1.5,266.5,136,74.594
GOUVERNUERS & WATERTOWN,8/29/12,0,242,58.5,74.569
GOUVERNUERS & WATERTOWN,8/30/12,0,250,94.5,74.569
GOUVERNUERS & WATERTOWN,8/31/12,0,275,144.5,74.562
GOUVERNUERS & WATERTOWN,9/1/12,0,278,122,74.557
GOUVERNUERS & WATERTOWN,9/2/12,0,277.5,94.5,74.547
GOUVERNUERS & WATERTOWN,9/3/12,0,286,97.5,74.509
GOUVERNUERS & WATERTOWN,9/4/12,332.5,280.5,158.5,74.535
GOUVERNUERS & WATERTOWN,9/5/12,331.5,252.5,172,74.549
GOUVERNUERS & WATERTOWN,9/6/12,0,272,161.5,74.547
GOUVERNUERS & WATERTOWN,9/7/12,0,275,125,74.531
GOUVERNUERS & WATERTOWN,9/8/12,30.5,269.5,102.5,74.574
GOUVERNUERS & WATERTOWN,9/9/12,26.5,228,80.5,74.574
GOUVERNUERS & WATERTOWN,9/10/12,0,188.5,58.5,74.57
GOUVERNUERS & WATERTOWN,9/11/12,0,189,25,74.55
GOUVERNUERS & WATERTOWN,9/12/12,0,239,72.5,74.533
GOUVERNUERS & WATERTOWN,9/13/12,0,266.5,114,74.519
GOUVERNUERS & WATERTOWN,9/14/12,96.5,264,125,74.546
GOUVERNUERS & WATERTOWN,9/15/12,114.5,222.5,100,74.55
GOUVERNUERS & WATERTOWN,9/16/12,0,175,25,74.516
GOUVERNUERS & WATERTOWN,9/17/12,0,203,100,74.496
GOUVERNUERS & WATERTOWN,9/18/12,38,236,114,74.51
GOUVERNUERS & WATERTOWN,9/19/12,118,186,61,74.515
GOUVERNUERS & WATERTOWN,9/20/12,0,186,36.5,74.466
GOUVERNUERS & WATERTOWN,9/21/12,0,203,80.5,74.465
GOUVERNUERS & WATERTOWN,9/22/12,1.5,203,114,74.486
GOUVERNUERS & WATERTOWN,9/23/12,4,175,66.5,74.51
GOUVERNUERS & WATERTOWN,9/24/12,4,150,44.5,74.479
GOUVERNUERS & WATERTOWN,9/25/12,1.5,180.5,69.5,74.455
GOUVERNUERS & WATERTOWN,9/26/12,25.5,205.5,103,74.457
GOUVERNUERS & WATERTOWN,9/27/12,16.5,189,39,74.446
GOUVERNUERS & WATERTOWN,9/28/12,6.5,169.5,17,74.432
GOUVERNUERS & WATERTOWN,9/29/12,2.5,166.5,36.5,74.42
GOUVERNUERS & WATERTOWN,9/30/12,23,127.5,69.5,74.411
GOUVERNUERS & WATERTOWN,10/1/12,75,200,108.5,74.428
GOUVERNUERS & WATERTOWN,10/2/12,12.5,169.5,108.5,74.387
GOUVERNUERS & WATERTOWN,10/3/12,8,186,127.5,74.381
GOUVERNUERS & WATERTOWN,10/4/12,0,214,144,74.368
GOUVERNUERS & WATERTOWN,10/5/12,10,211,130.5,74.373
GOUVERNUERS & WATERTOWN,10/6/12,163,172,83,74.425
GOUVERNUERS & WATERTOWN,10/7/12,129.5,158,11,74.401
GOUVERNUERS & WATERTOWN,10/8/12,1.5,128,22.5,74.385
GOUVERNUERS & WATERTOWN,10/9/12,0,116.5,16.5,74.36
GOUVERNUERS & WATERTOWN,10/10/12,12.5,156,47,74.38
GOUVERNUERS & WATERTOWN,10/11/12,19,100,50,74.386
GOUVERNUERS & WATERTOWN,10/12/12,7.5,103,0,74.377
GOUVERNUERS & WATERTOWN,10/13/12,19,97,-58.5,74.325
GOUVERNUERS & WATERTOWN,10/14/12,80,156,16.5,74.319
GOUVERNUERS & WATERTOWN,10/15/12,21.5,186,72.5,74.364
GOUVERNUERS & WATERTOWN,10/16/12,1.5,128,25,74.358
GOUVERNUERS & WATERTOWN,10/17/12,0,180.5,-5.5,74.313
GOUVERNUERS & WATERTOWN,10/18/12,0,194.5,36,74.298
GOUVERNUERS & WATERTOWN,10/19/12,59.5,197,88.5,74.315
GOUVERNUERS & WATERTOWN,10/20/12,110.5,150,100,74.32
GOUVERNUERS & WATERTOWN,10/21/12,19,144,83,74.348
GOUVERNUERS & WATERTOWN,10/22/12,0,139,44,74.322
GOUVERNUERS & WATERTOWN,10/23/12,0,138.5,22.5,74.302
GOUVERNUERS & WATERTOWN,10/24/12,0,147.5,61,74.305
GOUVERNUERS & WATERTOWN,10/25/12,0,253,86,74.284
GOUVERNUERS & WATERTOWN,10/26/12,0,233,138.5,74.297
GOUVERNUERS & WATERTOWN,10/27/12,6.5,164,80.5,74.316
GOUVERNUERS & WATERTOWN,10/28/12,13,111,55.5,74.31
GOUVERNUERS & WATERTOWN,10/29/12,6.5,116.5,61,74.325
GOUVERNUERS & WATERTOWN,10/30/12,8,158.5,77.5,74.276
GOUVERNUERS & WATERTOWN,10/31/12,28,141.5,66.5,74.288
GOUVERNUERS & WATERTOWN,11/1/12,56,88.5,50,74.333
GOUVERNUERS & WATERTOWN,11/2/12,6.5,67,25,74.345
GOUVERNUERS & WATERTOWN,11/3/12,6.5,47.5,22.5,74.343
GOUVERNUERS & WATERTOWN,11/4/12,19,33.5,14,74.335
GOUVERNUERS & WATERTOWN,11/5/12,0,30.5,-33.5,74.326
GOUVERNUERS & WATERTOWN,11/6/12,0,36,-86,74.305
GOUVERNUERS & WATERTOWN,11/7/12,0,41.5,-89,74.301
GOUVERNUERS & WATERTOWN,11/8/12,0,47,-83,74.308
GOUVERNUERS & WATERTOWN,11/9/12,0,86,-69.5,74.306
GOUVERNUERS & WATERTOWN,11/10/12,0,66.5,-25,74.284
GOUVERNUERS & WATERTOWN,11/11/12,30.5,144.5,11,74.273
GOUVERNUERS & WATERTOWN,11/12/12,34.5,211,52.5,74.279
GOUVERNUERS & WATERTOWN,11/13/12,59.5,147,-14,74.323
GOUVERNUERS & WATERTOWN,11/14/12,0,61,-78,74.299
GOUVERNUERS & WATERTOWN,11/15/12,0,64,-75,74.293
GOUVERNUERS & WATERTOWN,11/16/12,0,69.5,-83,74.295
GOUVERNUERS & WATERTOWN,11/17/12,0,77.5,-72,74.29
GOUVERNUERS & WATERTOWN,11/18/12,0,86,-67,74.277
GOUVERNUERS & WATERTOWN,11/19/12,0,92,-72,74.275
GOUVERNUERS & WATERTOWN,11/20/12,0,103,-52.5,74.281
GOUVERNUERS & WATERTOWN,11/21/12,0,91.5,-47,74.28
GOUVERNUERS & WATERTOWN,11/22/12,0,125,-53,74.263
GOUVERNUERS & WATERTOWN,11/23/12,26.5,136,-3,74.274
GOUVERNUERS & WATERTOWN,11/24/12,29.5,86,-28,74.346
GOUVERNUERS & WATERTOWN,11/25/12,2.5,6,-53,74.29
GOUVERNUERS & WATERTOWN,11/26/12,4,11,-36.5,74.288
GOUVERNUERS & WATERTOWN,11/27/12,6.5,22.5,-41.5,74.272
GOUVERNUERS & WATERTOWN,11/28/12,5,28,-27.5,74.275
GOUVERNUERS & WATERTOWN,11/29/12,19,30.5,-66.5,74.273
GOUVERNUERS & WATERTOWN,11/30/12,10,-8,-108,74.228
GOUVERNUERS & WATERTOWN,12/1/12,0,-8,-100,74.215
GOUVERNUERS & WATERTOWN,12/2/12,39.5,30.5,-72.5,74.215
GOUVERNUERS & WATERTOWN,12/3/12,49.5,114,3,74.236
GOUVERNUERS & WATERTOWN,12/4/12,90.5,147.5,22,74.229
GOUVERNUERS & WATERTOWN,12/5/12,85,138.5,-3,74.277
GOUVERNUERS & WATERTOWN,12/6/12,0,69.5,-97.5,74.228
GOUVERNUERS & WATERTOWN,12/7/12,0,52.5,-58.5,74.219
GOUVERNUERS & WATERTOWN,12/8/12,4,50,0,74.245
GOUVERNUERS & WATERTOWN,12/9/12,33.5,33,-39,74.228
GOUVERNUERS & WATERTOWN,12/10/12,146,122.5,-16.5,74.253
GOUVERNUERS & WATERTOWN,12/11/12,7.5,22.5,-80.5,74.259
GOUVERNUERS & WATERTOWN,12/12/12,15.5,11,-91.5,74.258
GOUVERNUERS & WATERTOWN,12/13/12,1.5,50,-75,74.246
GOUVERNUERS & WATERTOWN,12/14/12,0,58.5,-36,74.257
GOUVERNUERS & WATERTOWN,12/15/12,0,33.5,-55.5,74.233
GOUVERNUERS & WATERTOWN,12/16/12,0,36,-50,74.213
GOUVERNUERS & WATERTOWN,12/17/12,35.5,69.5,0,74.226
GOUVERNUERS & WATERTOWN,12/18/12,137,64,17,74.282
GOUVERNUERS & WATERTOWN,12/19/12,20.5,44.5,-22,74.291
GOUVERNUERS & WATERTOWN,12/20/12,11.5,39,-75,74.228
GOUVERNUERS & WATERTOWN,12/21/12,231,50,-38.5,74.317
GOUVERNUERS & WATERTOWN,12/22/12,88,5.5,-52.5,74.42
GOUVERNUERS & WATERTOWN,12/23/12,50,-16.5,-58,74.34
GOUVERNUERS & WATERTOWN,12/24/12,1.5,-6,-119.5,74.305
GOUVERNUERS & WATERTOWN,12/25/12,11.5,-30.5,-113.5,74.311
GOUVERNUERS & WATERTOWN,12/26/12,4,-67,-183.5,74.291
GOUVERNUERS & WATERTOWN,12/27/12,202,-66.5,-122,74.342
GOUVERNUERS & WATERTOWN,12/28/12,32,-44.5,-94.5,74.336
GOUVERNUERS & WATERTOWN,12/29/12,19,-52.5,-130.5,74.333
GOUVERNUERS & WATERTOWN,12/30/12,28,-64,-117,74.37
GOUVERNUERS & WATERTOWN,12/31/12,1.5,-8,-100,74.353
GOUVERNUERS & WATERTOWN,1/1/13,0,14,-158.5,74.357
GOUVERNUERS & WATERTOWN,1/2/13,0,-5.5,-222,74.337
GOUVERNUERS & WATERTOWN,1/3/13,21.5,-30.5,-272.5,74.332
GOUVERNUERS & WATERTOWN,1/4/13,27,5.5,-139,74.381
GOUVERNUERS & WATERTOWN,1/5/13,0,8.5,-44.5,74.343
GOUVERNUERS & WATERTOWN,1/6/13,34.5,11,-47.5,74.332
GOUVERNUERS & WATERTOWN,1/7/13,28,0,-102.5,74.329
GOUVERNUERS & WATERTOWN,1/8/13,0,3,-77.5,74.323
GOUVERNUERS & WATERTOWN,1/9/13,0,44.5,-58.5,74.336
GOUVERNUERS & WATERTOWN,1/10/13,0,53,-58,74.341
GOUVERNUERS & WATERTOWN,1/11/13,5,55.5,-80.5,74.301
GOUVERNUERS & WATERTOWN,1/12/13,0,86.5,25,74.318
GOUVERNUERS & WATERTOWN,1/13/13,20.5,130.5,50,74.336
GOUVERNUERS & WATERTOWN,1/14/13,29,136,16.5,74.399
GOUVERNUERS & WATERTOWN,1/15/13,0,61,-30.5,74.383
GOUVERNUERS & WATERTOWN,1/16/13,0,19.5,-33,74.381
GOUVERNUERS & WATERTOWN,1/17/13,5.5,22.5,-100,74.409
GOUVERNUERS & WATERTOWN,1/18/13,0,-50,-166.5,74.39
GOUVERNUERS & WATERTOWN,1/19/13,0,61,-103,74.382
GOUVERNUERS & WATERTOWN,1/20/13,17.5,91.5,-53,74.472
GOUVERNUERS & WATERTOWN,1/21/13,0,-30.5,-136,74.416
GOUVERNUERS & WATERTOWN,1/22/13,1.5,-106,-172,74.46
GOUVERNUERS & WATERTOWN,1/23/13,0,-133.5,-242,74.414
GOUVERNUERS & WATERTOWN,1/24/13,0,-147.5,-233.5,74.436
GOUVERNUERS & WATERTOWN,1/25/13,0,-119.5,-227.5,74.41
GOUVERNUERS & WATERTOWN,1/26/13,0,-94.5,-200,74.415
GOUVERNUERS & WATERTOWN,1/27/13,1.5,-77.5,-205.5,74.403
GOUVERNUERS & WATERTOWN,1/28/13,36,-22,-105.5,74.391
GOUVERNUERS & WATERTOWN,1/29/13,75,42,-72,74.411
GOUVERNUERS & WATERTOWN,1/30/13,40.5,133.5,14,74.409
GOUVERNUERS & WATERTOWN,1/31/13,194,141.5,-27.5,74.54
GOUVERNUERS & WATERTOWN,2/1/13,0,-27.5,-119.5,74.514
GOUVERNUERS & WATERTOWN,2/2/13,29.5,-69.5,-122.5,74.474
GOUVERNUERS & WATERTOWN,2/3/13,4,-39,-169.5,74.484
GOUVERNUERS & WATERTOWN,2/4/13,0,-55.5,-233.5,74.51
GOUVERNUERS & WATERTOWN,2/5/13,0,-61,-225,74.486
GOUVERNUERS & WATERTOWN,2/6/13,1.5,-33.5,-172,74.517
GOUVERNUERS & WATERTOWN,2/7/13,0,-58.5,-183,74.461
GOUVERNUERS & WATERTOWN,2/8/13,45.5,-88.5,-127.5,74.486
GOUVERNUERS & WATERTOWN,2/9/13,39.5,-81,-188.5,74.526
GOUVERNUERS & WATERTOWN,2/10/13,0,-33.5,-275,74.487
GOUVERNUERS & WATERTOWN,2/11/13,30.5,44.5,-164,74.512
GOUVERNUERS & WATERTOWN,2/12/13,35.5,44.5,-3,74.56
GOUVERNUERS & WATERTOWN,2/13/13,0,11,-58,74.516
GOUVERNUERS & WATERTOWN,2/14/13,1.5,14,-83.5,74.508
GOUVERNUERS & WATERTOWN,2/15/13,9,30.5,-17,74.541
GOUVERNUERS & WATERTOWN,2/16/13,0,-17,-111,74.518
GOUVERNUERS & WATERTOWN,2/17/13,0,-78,-186,74.546
GOUVERNUERS & WATERTOWN,2/18/13,0,-3,-166.5,74.503
GOUVERNUERS & WATERTOWN,2/19/13,69,0,-119.5,74.506
GOUVERNUERS & WATERTOWN,2/20/13,5,16.5,-105.5,74.588
GOUVERNUERS & WATERTOWN,2/21/13,0,-19.5,-100,74.545
GOUVERNUERS & WATERTOWN,2/22/13,0,-17,-130.5,74.49
GOUVERNUERS & WATERTOWN,2/23/13,0,28,-53,74.502
GOUVERNUERS & WATERTOWN,2/24/13,5,19.5,-8.5,74.524
GOUVERNUERS & WATERTOWN,2/25/13,0,16.5,-22,74.515
GOUVERNUERS & WATERTOWN,2/26/13,0,52.5,-83,74.48
GOUVERNUERS & WATERTOWN,2/27/13,173,44.5,-44,74.507
GOUVERNUERS & WATERTOWN,2/28/13,91.5,16.5,0,74.548
GOUVERNUERS & WATERTOWN,3/1/13,6.5,14,-22,74.566
GOUVERNUERS & WATERTOWN,3/2/13,4,-19.5,-72.5,74.559
GOUVERNUERS & WATERTOWN,3/3/13,10,-36,-88.5,74.562
GOUVERNUERS & WATERTOWN,3/4/13,0,-25,-77.5,74.583
GOUVERNUERS & WATERTOWN,3/5/13,0,-3,-67,74.543
GOUVERNUERS & WATERTOWN,3/6/13,0,44.5,-52.5,74.532
GOUVERNUERS & WATERTOWN,3/7/13,0,47.5,-39,74.54
GOUVERNUERS & WATERTOWN,3/8/13,0,33.5,-55.5,74.541
GOUVERNUERS & WATERTOWN,3/9/13,0,55.5,-100,74.528
GOUVERNUERS & WATERTOWN,3/10/13,0,116.5,-44,74.51
GOUVERNUERS & WATERTOWN,3/11/13,10,125,66.5,74.51
GOUVERNUERS & WATERTOWN,3/12/13,71,114,33,74.551
GOUVERNUERS & WATERTOWN,3/13/13,9,44,-11,74.583
GOUVERNUERS & WATERTOWN,3/14/13,2.5,8.5,-97.5,74.633
GOUVERNUERS & WATERTOWN,3/15/13,3,16.5,-108.5,74.598
GOUVERNUERS & WATERTOWN,3/16/13,1.5,8,-106,74.575
GOUVERNUERS & WATERTOWN,3/17/13,0,-25,-111,74.585
GOUVERNUERS & WATERTOWN,3/18/13,7.5,38.5,-127.5,74.527
GOUVERNUERS & WATERTOWN,3/19/13,66,25,-30.5,74.586
GOUVERNUERS & WATERTOWN,3/20/13,6.5,16.5,-61,74.61
GOUVERNUERS & WATERTOWN,3/21/13,9,6,-72.5,74.598
GOUVERNUERS & WATERTOWN,3/22/13,4,-3,-58,74.618
GOUVERNUERS & WATERTOWN,3/23/13,1.5,11,-61,74.614
GOUVERNUERS & WATERTOWN,3/24/13,0,30.5,-33,74.586
GOUVERNUERS & WATERTOWN,3/25/13,0,58.5,-44,74.576
GOUVERNUERS & WATERTOWN,3/26/13,0,58,-30.5,74.579
GOUVERNUERS & WATERTOWN,3/27/13,0,72,-14,74.592
GOUVERNUERS & WATERTOWN,3/28/13,0,80.5,0,74.59
GOUVERNUERS & WATERTOWN,3/29/13,0,75,6,74.585
GOUVERNUERS & WATERTOWN,3/30/13,0,88.5,-58.5,74.581
GOUVERNUERS & WATERTOWN,3/31/13,32,122,5.5,74.559
GOUVERNUERS & WATERTOWN,4/1/13,62.5,103,-16.5,74.627
GOUVERNUERS & WATERTOWN,4/2/13,1.5,27.5,-52,74.638
GOUVERNUERS & WATERTOWN,4/3/13,0,14,-47,74.617
GOUVERNUERS & WATERTOWN,4/4/13,0,66.5,-46.5,74.584
GOUVERNUERS & WATERTOWN,4/5/13,0,86,-16,74.608
GOUVERNUERS & WATERTOWN,4/6/13,0,83.5,-85.5,74.578
GOUVERNUERS & WATERTOWN,4/7/13,1.5,180.5,22,74.564
GOUVERNUERS & WATERTOWN,4/8/13,10,122.5,28,74.577
GOUVERNUERS & WATERTOWN,4/9/13,73.5,138.5,36,74.601
GOUVERNUERS & WATERTOWN,4/10/13,63.5,91.5,36,74.623
GOUVERNUERS & WATERTOWN,4/11/13,9,63.5,-5.5,74.628
GOUVERNUERS & WATERTOWN,4/12/13,201.5,47,-5.5,74.635
GOUVERNUERS & WATERTOWN,4/13/13,114,61,5.5,74.692
GOUVERNUERS & WATERTOWN,4/14/13,2.5,69.5,-8,74.716
GOUVERNUERS & WATERTOWN,4/15/13,4,130.5,-35.5,74.697
GOUVERNUERS & WATERTOWN,4/16/13,63.5,169.5,3,74.721
GOUVERNUERS & WATERTOWN,4/17/13,15,144.5,-19,74.74
GOUVERNUERS & WATERTOWN,4/18/13,23,178,16.5,74.711
GOUVERNUERS & WATERTOWN,4/19/13,63.5,219.5,53,74.758
GOUVERNUERS & WATERTOWN,4/20/13,7.5,144.5,11.5,74.804
GOUVERNUERS & WATERTOWN,4/21/13,0,64,-58,74.785
GOUVERNUERS & WATERTOWN,4/22/13,0,111,-61,74.771
GOUVERNUERS & WATERTOWN,4/23/13,0,164,-27.5,74.768
GOUVERNUERS & WATERTOWN,4/24/13,44.5,189,13.5,74.798
GOUVERNUERS & WATERTOWN,4/25/13,22,150,27.5,74.81
GOUVERNUERS & WATERTOWN,4/26/13,28,111.5,0.5,74.811
GOUVERNUERS & WATERTOWN,4/27/13,0,139,-24.5,74.805
GOUVERNUERS & WATERTOWN,4/28/13,0,186,8.5,74.802
GOUVERNUERS & WATERTOWN,4/29/13,7.5,205.5,97.5,74.808
GOUVERNUERS & WATERTOWN,4/30/13,4,208,100,74.815
GOUVERNUERS & WATERTOWN,5/1/13,0,225,72,74.825
GOUVERNUERS & WATERTOWN,5/2/13,0,247.5,69.5,74.826
GOUVERNUERS & WATERTOWN,5/3/13,0,250,94,74.827
GOUVERNUERS & WATERTOWN,5/4/13,0,239,80.5,74.828
GOUVERNUERS & WATERTOWN,5/5/13,0,247,52.5,74.83
GOUVERNUERS & WATERTOWN,5/6/13,0,250,61,74.827
GOUVERNUERS & WATERTOWN,5/7/13,0,255.5,58.5,74.83
GOUVERNUERS & WATERTOWN,5/8/13,12.5,258.5,63.5,74.83
GOUVERNUERS & WATERTOWN,5/9/13,32,236.5,80.5,74.836
GOUVERNUERS & WATERTOWN,5/10/13,20.5,222,94.5,74.825
GOUVERNUERS & WATERTOWN,5/11/13,91.5,180.5,97,74.853
GOUVERNUERS & WATERTOWN,5/12/13,11.5,133.5,47.5,74.877
GOUVERNUERS & WATERTOWN,5/13/13,1.5,100,16.5,74.878
GOUVERNUERS & WATERTOWN,5/14/13,0,111,-8.5,74.851
GOUVERNUERS & WATERTOWN,5/15/13,6.5,178,-11,74.844
GOUVERNUERS & WATERTOWN,5/16/13,0,214,22.5,74.869
GOUVERNUERS & WATERTOWN,5/17/13,0,189,6,74.864
GOUVERNUERS & WATERTOWN,5/18/13,0,188.5,16.5,74.854
GOUVERNUERS & WATERTOWN,5/19/13,0,217,61,74.843
GOUVERNUERS & WATERTOWN,5/20/13,0,216.5,147.5,74.85
GOUVERNUERS & WATERTOWN,5/21/13,129.5,252.5,147,74.852
GOUVERNUERS & WATERTOWN,5/22/13,77.5,242,122.5,74.857
GOUVERNUERS & WATERTOWN,5/23/13,118,253,105.5,74.88
GOUVERNUERS & WATERTOWN,5/24/13,85,169.5,44.5,74.905
GOUVERNUERS & WATERTOWN,5/25/13,14,119.5,50,74.908
GOUVERNUERS & WATERTOWN,5/26/13,0,150,61.5,74.91
GOUVERNUERS & WATERTOWN,5/27/13,0,178,25,74.887
GOUVERNUERS & WATERTOWN,5/28/13,5,214,22,74.875
GOUVERNUERS & WATERTOWN,5/29/13,27.5,239,113.5,74.915
GOUVERNUERS & WATERTOWN,5/30/13,0,261,136,74.923
GOUVERNUERS & WATERTOWN,5/31/13,0,294.5,158.5,74.924
GOUVERNUERS & WATERTOWN,6/1/13,100.5,305.5,161,74.92
GOUVERNUERS & WATERTOWN,6/2/13,253,269.5,158.5,74.968
GOUVERNUERS & WATERTOWN,6/3/13,35.5,197.5,108.5,74.992
GOUVERNUERS & WATERTOWN,6/4/13,0,167,67,74.996
GOUVERNUERS & WATERTOWN,6/5/13,0,200,33.5,74.988
GOUVERNUERS & WATERTOWN,6/6/13,129.5,172.5,94.5,74.974
GOUVERNUERS & WATERTOWN,6/7/13,174,189,102.5,75.013
GOUVERNUERS & WATERTOWN,6/8/13,6.5,164,127.5,75.019
GOUVERNUERS & WATERTOWN,6/9/13,0,194.5,114,75.018
GOUVERNUERS & WATERTOWN,6/10/13,63.5,238.5,103,75.011
GOUVERNUERS & WATERTOWN,6/11/13,269.5,214,138.5,75.075
GOUVERNUERS & WATERTOWN,6/12/13,61,230.5,114,75.076
GOUVERNUERS & WATERTOWN,6/13/13,11.5,205.5,97,75.083
GOUVERNUERS & WATERTOWN,6/14/13,0,219.5,83,75.108
GOUVERNUERS & WATERTOWN,6/15/13,0,225,75,75.108
GOUVERNUERS & WATERTOWN,6/16/13,40.5,222,119,75.122
GOUVERNUERS & WATERTOWN,6/17/13,69.5,203,125,75.139
GOUVERNUERS & WATERTOWN,6/18/13,20.5,214,94.5,75.145
GOUVERNUERS & WATERTOWN,6/19/13,0,216.5,41.5,75.138
GOUVERNUERS & WATERTOWN,6/20/13,0,219.5,44.5,75.135
GOUVERNUERS & WATERTOWN,6/21/13,0,247,89,75.129
GOUVERNUERS & WATERTOWN,6/22/13,14,278,125,75.133
GOUVERNUERS & WATERTOWN,6/23/13,42,280.5,158.5,75.14
GOUVERNUERS & WATERTOWN,6/24/13,0,280.5,205.5,75.134
GOUVERNUERS & WATERTOWN,6/25/13,62,275,197,75.14
GOUVERNUERS & WATERTOWN,6/26/13,9,269.5,191.5,75.151
GOUVERNUERS & WATERTOWN,6/27/13,1.5,266.5,180.5,75.157
GOUVERNUERS & WATERTOWN,6/28/13,76.5,244.5,164,75.161
GOUVERNUERS & WATERTOWN,6/29/13,58.5,236,144.5,75.158
GOUVERNUERS & WATERTOWN,6/30/13,4,250,141.5,75.156
GOUVERNUERS & WATERTOWN,7/1/13,54.5,247,155.5,75.151
GOUVERNUERS & WATERTOWN,7/2/13,16.5,239,147.5,75.136
GOUVERNUERS & WATERTOWN,7/3/13,17.5,263.5,166.5,75.131
GOUVERNUERS & WATERTOWN,7/4/13,49.5,275,189,75.132
GOUVERNUERS & WATERTOWN,7/5/13,39.5,280.5,211.5,75.14
GOUVERNUERS & WATERTOWN,7/6/13,0,275,197.5,75.142
GOUVERNUERS & WATERTOWN,7/7/13,4,272,186,75.145
GOUVERNUERS & WATERTOWN,7/8/13,1.5,275,197.5,75.15
GOUVERNUERS & WATERTOWN,7/9/13,5,289,188.5,75.162
GOUVERNUERS & WATERTOWN,7/10/13,83,291.5,214,75.17
GOUVERNUERS & WATERTOWN,7/11/13,56,261,175,75.186
GOUVERNUERS & WATERTOWN,7/12/13,0,261.5,139,75.174
GOUVERNUERS & WATERTOWN,7/13/13,0,272.5,136,75.157
GOUVERNUERS & WATERTOWN,7/14/13,0,291.5,177.5,75.145
GOUVERNUERS & WATERTOWN,7/15/13,0,306,178,75.141
GOUVERNUERS & WATERTOWN,7/16/13,0,311.5,178,75.138
GOUVERNUERS & WATERTOWN,7/17/13,0,319.5,205.5,75.131
GOUVERNUERS & WATERTOWN,7/18/13,0,311,208,75.132
GOUVERNUERS & WATERTOWN,7/19/13,68.5,319.5,205.5,75.157
GOUVERNUERS & WATERTOWN,7/20/13,76,292,186,75.195
GOUVERNUERS & WATERTOWN,7/21/13,0,261,133,75.18
GOUVERNUERS & WATERTOWN,7/22/13,0,258.5,100,75.155
GOUVERNUERS & WATERTOWN,7/23/13,0,269.5,161,75.144
GOUVERNUERS & WATERTOWN,7/24/13,0,244.5,113.5,75.15
GOUVERNUERS & WATERTOWN,7/25/13,0,238.5,69.5,75.131
GOUVERNUERS & WATERTOWN,7/26/13,0,250,67,75.102
GOUVERNUERS & WATERTOWN,7/27/13,78.5,272.5,88.5,75.079
GOUVERNUERS & WATERTOWN,7/28/13,145,261,166.5,75.088
GOUVERNUERS & WATERTOWN,7/29/13,128.5,233.5,130.5,75.081
GOUVERNUERS & WATERTOWN,7/30/13,0,230.5,89,75.084
GOUVERNUERS & WATERTOWN,7/31/13,0,253,119.5,75.08
GOUVERNUERS & WATERTOWN,8/1/13,132,241.5,175,75.088
GOUVERNUERS & WATERTOWN,8/2/13,11.5,236,138.5,75.09
GOUVERNUERS & WATERTOWN,8/3/13,119.5,227.5,138.5,75.108
GOUVERNUERS & WATERTOWN,8/4/13,1.5,222.5,114,75.108
GOUVERNUERS & WATERTOWN,8/5/13,9,219.5,72,75.084
GOUVERNUERS & WATERTOWN,8/6/13,0,244.5,89,75.057
GOUVERNUERS & WATERTOWN,8/7/13,0,256,161,75.031
GOUVERNUERS & WATERTOWN,8/8/13,19,261,194.5,75.041
GOUVERNUERS & WATERTOWN,8/9/13,32,261,188.5,75.048
GOUVERNUERS & WATERTOWN,8/10/13,0,216.5,141.5,75.058
GOUVERNUERS & WATERTOWN,8/11/13,0,230.5,114,75.042
GOUVERNUERS & WATERTOWN,8/12/13,0,244,147.5,75.029
GOUVERNUERS & WATERTOWN,8/13/13,15,228,153,75.047
