STATION,DATE,PRCP,TMAX,TMIN,WL
WATERTOWN REGIONAL AIRPORT SD US,10/31/1941,0,33,-89,74.154
WATERTOWN REGIONAL AIRPORT SD US,11/1/1941,0,83,-83,74.13
WATERTOWN REGIONAL AIRPORT SD US,11/2/1941,0,100,-28,74.188
WATERTOWN REGIONAL AIRPORT SD US,11/3/1941,0,128,-56,74.2
WATERTOWN REGIONAL AIRPORT SD US,11/4/1941,13,17,-22,74.17
WATERTOWN REGIONAL AIRPORT SD US,11/5/1941,0,-6,-56,74.173
WATERTOWN REGIONAL AIRPORT SD US,11/6/1941,20,-22,-67,74.148
WATERTOWN REGIONAL AIRPORT SD US,11/7/1941,0,-33,-67,74.176
WATERTOWN REGIONAL AIRPORT SD US,11/8/1941,0,-22,-67,74.185
WATERTOWN REGIONAL AIRPORT SD US,11/9/1941,0,-39,-117,74.191
WATERTOWN REGIONAL AIRPORT SD US,11/10/1941,0,6,-78,74.2
WATERTOWN REGIONAL AIRPORT SD US,11/11/1941,0,100,-100,74.224
WATERTOWN REGIONAL AIRPORT SD US,11/12/1941,0,183,-22,74.215
WATERTOWN REGIONAL AIRPORT SD US,11/13/1941,0,67,-56,74.166
WATERTOWN REGIONAL AIRPORT SD US,11/14/1941,0,89,-56,74.182
WATERTOWN REGIONAL AIRPORT SD US,11/15/1941,0,139,11,74.176
WATERTOWN REGIONAL AIRPORT SD US,11/16/1941,0,156,-6,74.209
WATERTOWN REGIONAL AIRPORT SD US,11/17/1941,0,50,-6,74.16
WATERTOWN REGIONAL AIRPORT SD US,11/18/1941,3,61,11,74.16
WATERTOWN REGIONAL AIRPORT SD US,11/19/1941,0,17,-39,74.16
WATERTOWN REGIONAL AIRPORT SD US,11/20/1941,0,-33,-111,74.176
WATERTOWN REGIONAL AIRPORT SD US,11/21/1941,0,44,-106,74.221
WATERTOWN REGIONAL AIRPORT SD US,11/22/1941,0,-39,-161,74.176
WATERTOWN REGIONAL AIRPORT SD US,11/23/1941,0,-17,-167,74.182
WATERTOWN REGIONAL AIRPORT SD US,11/24/1941,0,56,-94,74.206
WATERTOWN REGIONAL AIRPORT SD US,11/25/1941,0,89,-44,74.16
WATERTOWN REGIONAL AIRPORT SD US,11/26/1941,0,150,-50,74.185
WATERTOWN REGIONAL AIRPORT SD US,11/27/1941,0,156,-56,74.173
WATERTOWN REGIONAL AIRPORT SD US,11/28/1941,0,161,-39,74.157
WATERTOWN REGIONAL AIRPORT SD US,11/29/1941,0,44,-61,74.151
WATERTOWN REGIONAL AIRPORT SD US,11/30/1941,0,0,-28,74.163
WATERTOWN REGIONAL AIRPORT SD US,12/1/1941,0,100,-78,74.139
WATERTOWN REGIONAL AIRPORT SD US,12/2/1941,0,133,-106,74.154
WATERTOWN REGIONAL AIRPORT SD US,12/3/1941,0,178,67,74.151
WATERTOWN REGIONAL AIRPORT SD US,12/4/1941,3,83,-6,74.139
WATERTOWN REGIONAL AIRPORT SD US,12/5/1941,0,0,-117,74.142
WATERTOWN REGIONAL AIRPORT SD US,12/6/1941,0,39,-128,74.197
WATERTOWN REGIONAL AIRPORT SD US,12/7/1941,0,50,-44,74.163
WATERTOWN REGIONAL AIRPORT SD US,12/8/1941,0,6,-50,74.127
WATERTOWN REGIONAL AIRPORT SD US,12/9/1941,0,-33,-200,74.194
WATERTOWN REGIONAL AIRPORT SD US,12/10/1941,0,-94,-211,74.185
WATERTOWN REGIONAL AIRPORT SD US,12/11/1941,18,-78,-111,74.148
WATERTOWN REGIONAL AIRPORT SD US,12/12/1941,3,-50,-139,74.112
WATERTOWN REGIONAL AIRPORT SD US,12/13/1941,0,-39,-206,74.096
WATERTOWN REGIONAL AIRPORT SD US,12/14/1941,0,-11,-211,74.191
WATERTOWN REGIONAL AIRPORT SD US,12/15/1941,0,61,-128,74.17
WATERTOWN REGIONAL AIRPORT SD US,12/16/1941,0,56,-72,74.13
WATERTOWN REGIONAL AIRPORT SD US,12/17/1941,0,89,-6,74.136
WATERTOWN REGIONAL AIRPORT SD US,12/18/1941,0,100,-61,74.118
WATERTOWN REGIONAL AIRPORT SD US,12/19/1941,0,72,-78,74.133
WATERTOWN REGIONAL AIRPORT SD US,12/20/1941,0,128,-33,74.148
WATERTOWN REGIONAL AIRPORT SD US,12/21/1941,0,94,-22,74.106
WATERTOWN REGIONAL AIRPORT SD US,12/22/1941,0,-11,-61,74.075
WATERTOWN REGIONAL AIRPORT SD US,12/23/1941,0,-6,-106,74.072
WATERTOWN REGIONAL AIRPORT SD US,12/24/1941,0,6,-117,74.133
WATERTOWN REGIONAL AIRPORT SD US,12/25/1941,13,-33,-50,74.188
WATERTOWN REGIONAL AIRPORT SD US,12/26/1941,23,-44,-117,74.142
WATERTOWN REGIONAL AIRPORT SD US,12/27/1941,0,-106,-150,74.194
WATERTOWN REGIONAL AIRPORT SD US,12/28/1941,0,-61,-183,74.176
WATERTOWN REGIONAL AIRPORT SD US,12/29/1941,0,-33,-167,74.185
WATERTOWN REGIONAL AIRPORT SD US,12/30/1941,0,-33,-172,74.16
WATERTOWN REGIONAL AIRPORT SD US,12/31/1941,3,-161,-200,74.157
WATERTOWN REGIONAL AIRPORT SD US,1/1/1942,5,-172,-239,74.13
WATERTOWN REGIONAL AIRPORT SD US,1/2/1942,0,-133,-289,74.218
WATERTOWN REGIONAL AIRPORT SD US,1/3/1942,0,-189,-289,74.179
WATERTOWN REGIONAL AIRPORT SD US,1/4/1942,0,-200,-322,74.194
WATERTOWN REGIONAL AIRPORT SD US,1/5/1942,0,-189,-311,74.212
WATERTOWN REGIONAL AIRPORT SD US,1/6/1942,0,-194,-289,74.197
WATERTOWN REGIONAL AIRPORT SD US,1/7/1942,0,-189,-339,74.221
WATERTOWN REGIONAL AIRPORT SD US,1/8/1942,0,-100,-211,74.194
WATERTOWN REGIONAL AIRPORT SD US,1/9/1942,0,-200,-289,74.173
WATERTOWN REGIONAL AIRPORT SD US,1/10/1942,0,-6,-211,74.188
WATERTOWN REGIONAL AIRPORT SD US,1/11/1942,0,39,-122,74.173
WATERTOWN REGIONAL AIRPORT SD US,1/12/1942,0,28,-50,74.173
WATERTOWN REGIONAL AIRPORT SD US,1/13/1942,0,56,-44,74.157
WATERTOWN REGIONAL AIRPORT SD US,1/14/1942,0,22,-67,74.166
WATERTOWN REGIONAL AIRPORT SD US,1/15/1942,0,67,-61,74.185
WATERTOWN REGIONAL AIRPORT SD US,1/16/1942,0,61,-39,74.176
WATERTOWN REGIONAL AIRPORT SD US,1/17/1942,0,22,-11,74.13
WATERTOWN REGIONAL AIRPORT SD US,1/18/1942,0,33,-72,74.133
WATERTOWN REGIONAL AIRPORT SD US,1/19/1942,0,72,-67,74.142
WATERTOWN REGIONAL AIRPORT SD US,1/20/1942,0,72,-56,74.166
WATERTOWN REGIONAL AIRPORT SD US,1/21/1942,0,94,-39,74.157
WATERTOWN REGIONAL AIRPORT SD US,1/22/1942,0,122,-78,74.148
WATERTOWN REGIONAL AIRPORT SD US,1/23/1942,0,100,-100,74.148
WATERTOWN REGIONAL AIRPORT SD US,1/24/1942,0,94,-17,74.142
WATERTOWN REGIONAL AIRPORT SD US,1/25/1942,0,89,-61,74.112
WATERTOWN REGIONAL AIRPORT SD US,1/26/1942,0,56,-78,74.112
WATERTOWN REGIONAL AIRPORT SD US,1/27/1942,0,61,-78,74.127
WATERTOWN REGIONAL AIRPORT SD US,1/28/1942,0,39,-39,74.13
WATERTOWN REGIONAL AIRPORT SD US,1/29/1942,0,22,-61,74.118
WATERTOWN REGIONAL AIRPORT SD US,1/30/1942,0,-50,-100,74.084
WATERTOWN REGIONAL AIRPORT SD US,1/31/1942,0,-72,-133,74.09
WATERTOWN REGIONAL AIRPORT SD US,2/1/1942,0,-44,-122,74.173
WATERTOWN REGIONAL AIRPORT SD US,2/2/1942,0,-33,-111,74.17
WATERTOWN REGIONAL AIRPORT SD US,2/3/1942,0,33,-94,74.136
WATERTOWN REGIONAL AIRPORT SD US,2/4/1942,0,6,-56,74.112
WATERTOWN REGIONAL AIRPORT SD US,2/5/1942,0,83,-33,74.099
WATERTOWN REGIONAL AIRPORT SD US,2/6/1942,0,-33,-144,74.121
WATERTOWN REGIONAL AIRPORT SD US,2/7/1942,0,-28,-156,74.142
WATERTOWN REGIONAL AIRPORT SD US,2/8/1942,0,-11,-56,74.206
WATERTOWN REGIONAL AIRPORT SD US,2/9/1942,8,-22,-72,74.163
WATERTOWN REGIONAL AIRPORT SD US,2/10/1942,3,-33,-133,74.142
WATERTOWN REGIONAL AIRPORT SD US,2/11/1942,3,-44,-94,74.148
WATERTOWN REGIONAL AIRPORT SD US,2/12/1942,0,-56,-128,74.166
WATERTOWN REGIONAL AIRPORT SD US,2/13/1942,0,11,-78,74.179
WATERTOWN REGIONAL AIRPORT SD US,2/14/1942,0,33,-122,74.176
WATERTOWN REGIONAL AIRPORT SD US,2/15/1942,8,0,-78,74.136
WATERTOWN REGIONAL AIRPORT SD US,2/16/1942,0,-78,-244,74.093
WATERTOWN REGIONAL AIRPORT SD US,2/17/1942,0,-189,-261,74.185
WATERTOWN REGIONAL AIRPORT SD US,2/18/1942,0,-117,-261,74.16
WATERTOWN REGIONAL AIRPORT SD US,2/19/1942,0,-56,-217,74.2
WATERTOWN REGIONAL AIRPORT SD US,2/20/1942,0,0,-150,74.194
WATERTOWN REGIONAL AIRPORT SD US,2/21/1942,0,-33,-83,74.215
WATERTOWN REGIONAL AIRPORT SD US,2/22/1942,0,-28,-94,74.209
WATERTOWN REGIONAL AIRPORT SD US,2/23/1942,0,-39,-111,74.173
WATERTOWN REGIONAL AIRPORT SD US,2/24/1942,0,0,-139,74.157
WATERTOWN REGIONAL AIRPORT SD US,2/25/1942,0,-22,-178,74.17
WATERTOWN REGIONAL AIRPORT SD US,2/26/1942,0,-56,-156,74.179
WATERTOWN REGIONAL AIRPORT SD US,2/27/1942,0,6,-167,74.176
WATERTOWN REGIONAL AIRPORT SD US,2/28/1942,0,44,-150,74.148
WATERTOWN REGIONAL AIRPORT SD US,3/1/1942,0,61,-72,74.145
WATERTOWN REGIONAL AIRPORT SD US,3/2/1942,0,72,-78,74.133
WATERTOWN REGIONAL AIRPORT SD US,3/3/1942,0,89,-89,74.17
WATERTOWN REGIONAL AIRPORT SD US,3/4/1942,0,89,-11,74.182
WATERTOWN REGIONAL AIRPORT SD US,3/5/1942,0,72,-50,74.154
WATERTOWN REGIONAL AIRPORT SD US,3/6/1942,0,106,-11,74.179
WATERTOWN REGIONAL AIRPORT SD US,3/7/1942,0,39,-61,74.148
WATERTOWN REGIONAL AIRPORT SD US,3/8/1942,0,44,-39,74.142
WATERTOWN REGIONAL AIRPORT SD US,3/9/1942,0,44,-83,74.197
WATERTOWN REGIONAL AIRPORT SD US,3/10/1942,0,122,-33,74.27
WATERTOWN REGIONAL AIRPORT SD US,3/11/1942,0,28,-78,74.206
WATERTOWN REGIONAL AIRPORT SD US,3/12/1942,20,72,-83,74.267
WATERTOWN REGIONAL AIRPORT SD US,3/13/1942,15,33,0,74.255
WATERTOWN REGIONAL AIRPORT SD US,3/14/1942,10,17,-11,74.246
WATERTOWN REGIONAL AIRPORT SD US,3/15/1942,0,0,-17,74.285
WATERTOWN REGIONAL AIRPORT SD US,3/16/1942,0,0,-22,74.261
WATERTOWN REGIONAL AIRPORT SD US,3/17/1942,0,6,-11,74.319
WATERTOWN REGIONAL AIRPORT SD US,3/18/1942,0,56,-22,74.38
WATERTOWN REGIONAL AIRPORT SD US,3/19/1942,0,72,-44,74.444
WATERTOWN REGIONAL AIRPORT SD US,3/20/1942,0,22,-17,74.419
WATERTOWN REGIONAL AIRPORT SD US,3/21/1942,0,89,-44,74.398
WATERTOWN REGIONAL AIRPORT SD US,3/22/1942,0,133,-56,74.468
WATERTOWN REGIONAL AIRPORT SD US,3/23/1942,0,172,-6,74.493
WATERTOWN REGIONAL AIRPORT SD US,3/24/1942,0,128,-17,74.474
WATERTOWN REGIONAL AIRPORT SD US,3/25/1942,269,100,44,74.462
WATERTOWN REGIONAL AIRPORT SD US,3/26/1942,71,78,-83,74.459
WATERTOWN REGIONAL AIRPORT SD US,3/27/1942,8,-22,-100,74.45
WATERTOWN REGIONAL AIRPORT SD US,3/28/1942,3,-72,-111,74.447
WATERTOWN REGIONAL AIRPORT SD US,3/29/1942,0,0,-94,74.465
WATERTOWN REGIONAL AIRPORT SD US,3/30/1942,0,-6,-44,74.474
WATERTOWN REGIONAL AIRPORT SD US,3/31/1942,0,22,-39,74.477
WATERTOWN REGIONAL AIRPORT SD US,4/1/1942,0,133,-33,74.493
WATERTOWN REGIONAL AIRPORT SD US,4/2/1942,0,67,-11,74.48
WATERTOWN REGIONAL AIRPORT SD US,4/3/1942,0,178,-22,74.483
WATERTOWN REGIONAL AIRPORT SD US,4/4/1942,0,161,-17,74.483
WATERTOWN REGIONAL AIRPORT SD US,4/5/1942,15,0,-56,74.493
WATERTOWN REGIONAL AIRPORT SD US,4/6/1942,0,11,-39,74.502
WATERTOWN REGIONAL AIRPORT SD US,4/7/1942,0,0,-67,74.532
WATERTOWN REGIONAL AIRPORT SD US,4/8/1942,0,67,-78,74.547
WATERTOWN REGIONAL AIRPORT SD US,4/9/1942,0,122,-17,74.535
WATERTOWN REGIONAL AIRPORT SD US,4/10/1942,0,39,-44,74.52
WATERTOWN REGIONAL AIRPORT SD US,4/11/1942,8,56,-44,74.596
WATERTOWN REGIONAL AIRPORT SD US,4/12/1942,0,167,0,74.608
WATERTOWN REGIONAL AIRPORT SD US,4/13/1942,0,217,33,74.605
WATERTOWN REGIONAL AIRPORT SD US,4/14/1942,0,261,67,74.59
WATERTOWN REGIONAL AIRPORT SD US,4/15/1942,0,239,67,74.605
WATERTOWN REGIONAL AIRPORT SD US,4/16/1942,0,150,17,74.605
WATERTOWN REGIONAL AIRPORT SD US,4/17/1942,0,178,-17,74.624
WATERTOWN REGIONAL AIRPORT SD US,4/18/1942,0,161,56,74.66
WATERTOWN REGIONAL AIRPORT SD US,4/19/1942,0,183,6,74.657
WATERTOWN REGIONAL AIRPORT SD US,4/20/1942,0,211,11,74.648
WATERTOWN REGIONAL AIRPORT SD US,4/21/1942,0,228,6,74.642
WATERTOWN REGIONAL AIRPORT SD US,4/22/1942,0,244,100,74.642
WATERTOWN REGIONAL AIRPORT SD US,4/23/1942,0,267,117,74.642
WATERTOWN REGIONAL AIRPORT SD US,4/24/1942,0,256,78,74.642
WATERTOWN REGIONAL AIRPORT SD US,4/25/1942,51,189,100,74.651
WATERTOWN REGIONAL AIRPORT SD US,4/26/1942,18,222,56,74.654
WATERTOWN REGIONAL AIRPORT SD US,4/27/1942,213,178,56,74.648
WATERTOWN REGIONAL AIRPORT SD US,4/28/1942,0,200,39,74.639
WATERTOWN REGIONAL AIRPORT SD US,4/29/1942,43,256,89,74.654
WATERTOWN REGIONAL AIRPORT SD US,4/30/1942,371,161,122,74.654
WATERTOWN REGIONAL AIRPORT SD US,5/1/1942,244,128,50,74.657
WATERTOWN REGIONAL AIRPORT SD US,5/2/1942,0,50,6,74.654
WATERTOWN REGIONAL AIRPORT SD US,5/3/1942,0,28,-22,74.654
WATERTOWN REGIONAL AIRPORT SD US,5/4/1942,0,122,6,74.663
WATERTOWN REGIONAL AIRPORT SD US,5/5/1942,56,61,22,74.676
WATERTOWN REGIONAL AIRPORT SD US,5/6/1942,38,156,33,74.66
WATERTOWN REGIONAL AIRPORT SD US,5/7/1942,0,178,22,74.663
WATERTOWN REGIONAL AIRPORT SD US,5/8/1942,0,211,33,74.682
WATERTOWN REGIONAL AIRPORT SD US,5/9/1942,0,172,67,74.679
WATERTOWN REGIONAL AIRPORT SD US,5/10/1942,5,189,50,74.682
WATERTOWN REGIONAL AIRPORT SD US,5/11/1942,0,133,83,74.672
WATERTOWN REGIONAL AIRPORT SD US,5/12/1942,267,122,83,74.663
WATERTOWN REGIONAL AIRPORT SD US,5/13/1942,132,117,33,74.672
WATERTOWN REGIONAL AIRPORT SD US,5/14/1942,0,117,0,74.669
WATERTOWN REGIONAL AIRPORT SD US,5/15/1942,0,156,6,74.672
WATERTOWN REGIONAL AIRPORT SD US,5/16/1942,117,172,72,74.688
WATERTOWN REGIONAL AIRPORT SD US,5/17/1942,23,122,67,74.709
WATERTOWN REGIONAL AIRPORT SD US,5/18/1942,0,89,28,74.703
WATERTOWN REGIONAL AIRPORT SD US,5/19/1942,0,122,22,74.703
WATERTOWN REGIONAL AIRPORT SD US,5/20/1942,0,161,0,74.709
WATERTOWN REGIONAL AIRPORT SD US,5/21/1942,206,128,78,74.709
WATERTOWN REGIONAL AIRPORT SD US,5/22/1942,5,167,56,74.709
WATERTOWN REGIONAL AIRPORT SD US,5/23/1942,0,211,33,74.724
WATERTOWN REGIONAL AIRPORT SD US,5/24/1942,0,233,61,74.733
WATERTOWN REGIONAL AIRPORT SD US,5/25/1942,3,250,133,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/26/1942,0,200,122,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/27/1942,102,250,139,74.755
WATERTOWN REGIONAL AIRPORT SD US,5/28/1942,0,283,111,74.746
WATERTOWN REGIONAL AIRPORT SD US,5/29/1942,531,233,128,74.743
WATERTOWN REGIONAL AIRPORT SD US,5/30/1942,0,217,128,74.749
WATERTOWN REGIONAL AIRPORT SD US,5/31/1942,0,161,111,74.782
WATERTOWN REGIONAL AIRPORT SD US,6/1/1942,0,189,117,74.77
WATERTOWN REGIONAL AIRPORT SD US,6/2/1942,0,256,128,74.776
WATERTOWN REGIONAL AIRPORT SD US,6/3/1942,0,267,161,74.782
WATERTOWN REGIONAL AIRPORT SD US,6/4/1942,0,289,183,74.788
WATERTOWN REGIONAL AIRPORT SD US,6/5/1942,0,261,194,74.797
WATERTOWN REGIONAL AIRPORT SD US,6/6/1942,0,256,144,74.791
WATERTOWN REGIONAL AIRPORT SD US,6/7/1942,0,200,128,74.8
WATERTOWN REGIONAL AIRPORT SD US,6/8/1942,0,211,150,74.807
WATERTOWN REGIONAL AIRPORT SD US,6/9/1942,8,239,156,74.794
WATERTOWN REGIONAL AIRPORT SD US,6/10/1942,0,272,161,74.794
WATERTOWN REGIONAL AIRPORT SD US,6/11/1942,10,289,133,74.791
WATERTOWN REGIONAL AIRPORT SD US,6/12/1942,0,139,61,74.791
WATERTOWN REGIONAL AIRPORT SD US,6/13/1942,0,172,22,74.807
WATERTOWN REGIONAL AIRPORT SD US,6/14/1942,0,222,44,74.825
WATERTOWN REGIONAL AIRPORT SD US,6/15/1942,0,211,83,74.822
WATERTOWN REGIONAL AIRPORT SD US,6/16/1942,3,178,111,74.819
WATERTOWN REGIONAL AIRPORT SD US,6/17/1942,3,239,106,74.81
WATERTOWN REGIONAL AIRPORT SD US,6/18/1942,0,233,117,74.807
WATERTOWN REGIONAL AIRPORT SD US,6/19/1942,33,228,106,74.8
WATERTOWN REGIONAL AIRPORT SD US,6/20/1942,0,217,111,74.807
WATERTOWN REGIONAL AIRPORT SD US,6/21/1942,0,194,83,74.807
WATERTOWN REGIONAL AIRPORT SD US,6/22/1942,0,183,78,74.804
WATERTOWN REGIONAL AIRPORT SD US,6/23/1942,0,194,61,74.816
WATERTOWN REGIONAL AIRPORT SD US,6/24/1942,178,200,78,74.816
WATERTOWN REGIONAL AIRPORT SD US,6/25/1942,102,200,133,74.813
WATERTOWN REGIONAL AIRPORT SD US,6/26/1942,0,189,161,74.807
WATERTOWN REGIONAL AIRPORT SD US,6/27/1942,8,278,178,74.816
WATERTOWN REGIONAL AIRPORT SD US,6/28/1942,135,233,144,74.8
WATERTOWN REGIONAL AIRPORT SD US,6/29/1942,0,222,144,74.779
WATERTOWN REGIONAL AIRPORT SD US,6/30/1942,8,239,150,74.773
WATERTOWN REGIONAL AIRPORT SD US,7/1/1942,0,200,89,74.776
WATERTOWN REGIONAL AIRPORT SD US,7/2/1942,0,222,100,74.782
WATERTOWN REGIONAL AIRPORT SD US,7/3/1942,0,239,89,74.773
WATERTOWN REGIONAL AIRPORT SD US,7/4/1942,0,222,122,74.776
WATERTOWN REGIONAL AIRPORT SD US,7/5/1942,0,261,78,74.764
WATERTOWN REGIONAL AIRPORT SD US,7/6/1942,0,217,44,74.791
WATERTOWN REGIONAL AIRPORT SD US,7/7/1942,0,283,100,74.782
WATERTOWN REGIONAL AIRPORT SD US,7/8/1942,0,306,156,74.779
WATERTOWN REGIONAL AIRPORT SD US,7/9/1942,8,283,178,74.782
WATERTOWN REGIONAL AIRPORT SD US,7/10/1942,33,300,189,74.755
WATERTOWN REGIONAL AIRPORT SD US,7/11/1942,0,311,189,74.761
WATERTOWN REGIONAL AIRPORT SD US,7/12/1942,0,300,144,74.758
WATERTOWN REGIONAL AIRPORT SD US,7/13/1942,20,244,128,74.746
WATERTOWN REGIONAL AIRPORT SD US,7/14/1942,0,250,106,74.767
WATERTOWN REGIONAL AIRPORT SD US,7/15/1942,5,278,178,74.767
WATERTOWN REGIONAL AIRPORT SD US,7/16/1942,0,344,189,74.743
WATERTOWN REGIONAL AIRPORT SD US,7/17/1942,8,328,200,74.73
WATERTOWN REGIONAL AIRPORT SD US,7/18/1942,28,272,172,74.761
WATERTOWN REGIONAL AIRPORT SD US,7/19/1942,0,278,150,74.755
WATERTOWN REGIONAL AIRPORT SD US,7/20/1942,0,222,144,74.779
WATERTOWN REGIONAL AIRPORT SD US,7/21/1942,0,239,89,74.782
WATERTOWN REGIONAL AIRPORT SD US,7/22/1942,0,272,78,74.77
WATERTOWN REGIONAL AIRPORT SD US,7/23/1942,0,283,128,74.764
WATERTOWN REGIONAL AIRPORT SD US,7/24/1942,262,289,122,74.758
WATERTOWN REGIONAL AIRPORT SD US,7/25/1942,8,272,144,74.752
WATERTOWN REGIONAL AIRPORT SD US,7/26/1942,0,244,128,74.727
WATERTOWN REGIONAL AIRPORT SD US,7/27/1942,38,228,161,74.724
WATERTOWN REGIONAL AIRPORT SD US,7/28/1942,99,261,161,74.736
WATERTOWN REGIONAL AIRPORT SD US,7/29/1942,86,283,150,74.736
WATERTOWN REGIONAL AIRPORT SD US,7/30/1942,30,278,161,74.727
WATERTOWN REGIONAL AIRPORT SD US,7/31/1942,0,244,133,74.718
WATERTOWN REGIONAL AIRPORT SD US,8/1/1942,81,272,161,74.749
WATERTOWN REGIONAL AIRPORT SD US,8/2/1942,0,228,128,74.749
WATERTOWN REGIONAL AIRPORT SD US,8/3/1942,0,267,111,74.767
WATERTOWN REGIONAL AIRPORT SD US,8/4/1942,5,267,156,74.77
WATERTOWN REGIONAL AIRPORT SD US,8/5/1942,18,261,156,74.749
WATERTOWN REGIONAL AIRPORT SD US,8/6/1942,0,250,128,74.74
WATERTOWN REGIONAL AIRPORT SD US,8/7/1942,0,250,128,74.724
WATERTOWN REGIONAL AIRPORT SD US,8/8/1942,0,250,144,74.685
WATERTOWN REGIONAL AIRPORT SD US,8/9/1942,0,272,122,74.682
WATERTOWN REGIONAL AIRPORT SD US,8/10/1942,3,256,117,74.712
WATERTOWN REGIONAL AIRPORT SD US,8/11/1942,0,289,156,74.712
WATERTOWN REGIONAL AIRPORT SD US,8/12/1942,188,278,178,74.703
WATERTOWN REGIONAL AIRPORT SD US,8/13/1942,41,206,128,74.691
WATERTOWN REGIONAL AIRPORT SD US,8/14/1942,0,233,117,74.691
WATERTOWN REGIONAL AIRPORT SD US,8/15/1942,0,217,100,74.691
WATERTOWN REGIONAL AIRPORT SD US,8/16/1942,0,244,83,74.703
WATERTOWN REGIONAL AIRPORT SD US,8/17/1942,0,256,94,74.706
WATERTOWN REGIONAL AIRPORT SD US,8/18/1942,0,278,122,74.712
WATERTOWN REGIONAL AIRPORT SD US,8/19/1942,0,311,156,74.709
WATERTOWN REGIONAL AIRPORT SD US,8/20/1942,0,328,117,74.706
WATERTOWN REGIONAL AIRPORT SD US,8/21/1942,0,311,172,74.715
WATERTOWN REGIONAL AIRPORT SD US,8/22/1942,0,200,111,74.715
WATERTOWN REGIONAL AIRPORT SD US,8/23/1942,0,194,39,74.743
WATERTOWN REGIONAL AIRPORT SD US,8/24/1942,0,244,78,74.724
WATERTOWN REGIONAL AIRPORT SD US,8/25/1942,0,311,167,74.691
WATERTOWN REGIONAL AIRPORT SD US,8/26/1942,0,267,183,74.663
WATERTOWN REGIONAL AIRPORT SD US,8/27/1942,0,261,167,74.645
WATERTOWN REGIONAL AIRPORT SD US,8/28/1942,5,322,178,74.645
WATERTOWN REGIONAL AIRPORT SD US,8/29/1942,284,272,189,74.642
WATERTOWN REGIONAL AIRPORT SD US,8/30/1942,0,300,178,74.624
WATERTOWN REGIONAL AIRPORT SD US,8/31/1942,236,206,150,74.621
WATERTOWN REGIONAL AIRPORT SD US,9/1/1942,340,211,139,74.624
WATERTOWN REGIONAL AIRPORT SD US,9/2/1942,0,183,83,74.624
WATERTOWN REGIONAL AIRPORT SD US,9/3/1942,0,206,56,74.639
WATERTOWN REGIONAL AIRPORT SD US,9/4/1942,0,228,111,74.615
WATERTOWN REGIONAL AIRPORT SD US,9/5/1942,0,261,117,74.624
WATERTOWN REGIONAL AIRPORT SD US,9/6/1942,0,239,133,74.602
WATERTOWN REGIONAL AIRPORT SD US,9/7/1942,0,256,122,74.599
WATERTOWN REGIONAL AIRPORT SD US,9/8/1942,0,256,117,74.596
WATERTOWN REGIONAL AIRPORT SD US,9/9/1942,0,239,133,74.566
WATERTOWN REGIONAL AIRPORT SD US,9/10/1942,0,311,144,74.618
WATERTOWN REGIONAL AIRPORT SD US,9/11/1942,269,261,100,74.615
WATERTOWN REGIONAL AIRPORT SD US,9/12/1942,0,222,72,74.611
WATERTOWN REGIONAL AIRPORT SD US,9/13/1942,38,228,100,74.636
WATERTOWN REGIONAL AIRPORT SD US,9/14/1942,69,261,117,74.615
WATERTOWN REGIONAL AIRPORT SD US,9/15/1942,0,211,78,74.627
WATERTOWN REGIONAL AIRPORT SD US,9/16/1942,0,222,89,74.615
WATERTOWN REGIONAL AIRPORT SD US,9/17/1942,272,117,72,74.627
WATERTOWN REGIONAL AIRPORT SD US,9/18/1942,23,83,56,74.627
WATERTOWN REGIONAL AIRPORT SD US,9/19/1942,0,144,6,74.621
WATERTOWN REGIONAL AIRPORT SD US,9/20/1942,0,200,11,74.648
WATERTOWN REGIONAL AIRPORT SD US,9/21/1942,0,122,33,74.618
WATERTOWN REGIONAL AIRPORT SD US,9/22/1942,91,89,22,74.615
WATERTOWN REGIONAL AIRPORT SD US,9/23/1942,15,78,-28,74.587
WATERTOWN REGIONAL AIRPORT SD US,9/24/1942,0,44,-44,74.618
WATERTOWN REGIONAL AIRPORT SD US,9/25/1942,198,44,-6,74.599
WATERTOWN REGIONAL AIRPORT SD US,9/26/1942,5,39,-39,74.544
WATERTOWN REGIONAL AIRPORT SD US,9/27/1942,0,33,-67,74.621
WATERTOWN REGIONAL AIRPORT SD US,9/28/1942,0,122,-72,74.645
WATERTOWN REGIONAL AIRPORT SD US,9/29/1942,0,200,11,74.596
WATERTOWN REGIONAL AIRPORT SD US,9/30/1942,0,239,33,74.581
WATERTOWN REGIONAL AIRPORT SD US,10/1/1942,3,183,67,74.587
WATERTOWN REGIONAL AIRPORT SD US,10/2/1942,0,228,44,74.563
WATERTOWN REGIONAL AIRPORT SD US,10/3/1942,33,144,33,74.499
WATERTOWN REGIONAL AIRPORT SD US,10/4/1942,3,122,22,74.514
WATERTOWN REGIONAL AIRPORT SD US,10/5/1942,0,183,22,74.554
WATERTOWN REGIONAL AIRPORT SD US,10/6/1942,0,211,33,74.593
WATERTOWN REGIONAL AIRPORT SD US,10/7/1942,0,289,56,74.563
WATERTOWN REGIONAL AIRPORT SD US,10/8/1942,0,194,17,74.547
