"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1933-02-10",-16,0,0,0,.0523,.1825,0,690.7011,1.9244,2.78619036420303,1.0492,1.5190338819061,.0136,.01973191992699,0,.0417438874805157463379598138,0,.0009622124156971086127972155,0,1.0064923179963271576486926803,0,0,0,0,.0025493817953894929971758893,0,.0110794775842329282796796298,0,132
" 1933-02-11",-19,0,0,0,.0492,.1715,0,649.2591,1.809,2.78619036420303,.9862,1.5190338819061,.0128,.01973191992699,0,.0392392542316848015576822249,0,.0009044796707552820960293825,0,.9461027789165475281897711183,0,0,0,0,.0023964188876661234173453359,0,.010414708929178952582898852,0,132
" 1933-02-12",-15,0,0,0,.0462,.1612,0,610.3035,1.7004,2.78619036420303,.9271,1.5190338819061,.012,.01973191992699,0,.0368848989777837134642212914,0,.0008502108905099651702676196,0,.8893366121815546764983848509,0,0,0,0,.0022526337544061560123046157,0,.0097898263934282154279249209,0,132
" 1933-02-13",-14,0,0,0,.0435,.1516,0,573.6853,1.5984,2.78619036420303,.8714,1.5190338819061,.0113,.01973191992699,0,.0346718050391166906563680139,0,.0007991982370793672600515624,0,.835976415450661395908481761,0,0,0,0,.0021174757291417866515663388,0,.0092024368098225225022494256,0,132
" 1933-02-14",-14,0,0,0,.0409,.1425,0,539.2642,1.5025,2.78619036420303,.8192,1.5190338819061,.0106,.01973191992699,0,.0325914967367696892169859331,0,.0007512463428546052244484687,0,.7858178305236217121539728556,0,0,0,0,.0019904271853932794524723585,0,.0086502906012331711521144601,0,132
" 1933-02-15",-11,0,0,0,.0384,.1339,0,506.9083,1.4123,2.78619036420303,.77,1.5190338819061,.01,.01973191992699,0,.0306360069325635078639667771,0,.0007061715622833289109815605,0,.7386687606922044094247344843,0,0,0,0,.001871001554269682685324017,0,.0081312731651591808829875925,0,132
" 1933-02-16",-5,0,0,0,.0361,.1259,0,476.4938,1.3276,2.78619036420303,.7238,1.45710303030303,.0094,1.60398048484849E-02,0,.0287978465166096973921287704,0,.0006638012685463291763226669,0,.6943486350506721448592504132,0,0,0,0,.0017587414610135017242045759,0,.0076433967752496300300083369,0,132
" 1933-02-17",-5,0,0,0,.0339,.1183,0,447.9042,1.2479,2.78619036420303,.6804,1.45710303030303,.0088,1.60398048484849E-02,0,.0270699757256131155486010442,0,.0006239731924335494257433069,0,.652687716947631816167695389,0,0,0,0,.0016532169733526916207523014,0,.0071847929687346522282078367,0,132
" 1933-02-18",-2,0,0,0,.0319,.1112,0,421.03,1.1731,2.78619036420303,.6396,1.45710303030303,.0083,1.60398048484849E-02,0,.0254457771820763286156849816,0,.0005865348008875364601987085,0,.6135264539307739071976336656,0,0,0,0,.0015540239549515301235071633,0,.0067537053906105730945153665,0,132
" 1933-02-19",-4,0,0,0,.03,.1046,0,395.7682,1.1027,2.78619036420303,.6012,1.45710303030303,.0078,1.60398048484849E-02,0,.0239190305511517488987438827,0,.000551342712834284272586786,0,.5767148666949274727657756467,0,0,0,0,.0014607825176544383160967335,0,.0063484830671739387088444445,0,132
